#2022-04-11
#10:41:34
#Balayage par: iq-qfl
#Description Keyword: 
##Instrument: SympCCD@SymphonyCCD.lvclass; Function:AcqImage (Counts); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0;  Lambda Factor: 0.00000; Lambda Source: Lambda@Triax320; Lambda Offset: 0.00000;Multiplier Source: GrooveRatio@Triax320; Multiplier Value: 0.00000; Y Bins: 5; X Start: 1; X End: 1024; Y Start: 1; Y End: 256; Integration Time(ms): 100; ADC1:  20 kHz Tab 1; Gain  2.0(x); Ccd Temp(degC): 23.408; Shutter Enable: True; Accumulation: 1; Noise Mode: Off; Noise Window Enabled: False; Window Width(ds): 1.000; Window Avg Samples: 1;
#SympCCD.XPixels               	SympCCD.Wavelenght(nm)        	SympCCD.Y Pix Row 1(Cnt)      	SympCCD.Y Pix Row 2(Cnt)      	SympCCD.Y Pix Row 3(Cnt)      	SympCCD.Y Pix Row 4(Cnt)      	SympCCD.Y Pix Row 5(Cnt)      
602E+0	NaN	1.184E+3	1.244E+3	1.294E+3	1.343E+3	1.392E+3
603E+0	NaN	1.18E+3	1.233E+3	1.283E+3	1.337E+3	1.374E+3
604E+0	NaN	1.194E+3	1.242E+3	1.281E+3	1.34E+3	1.377E+3
605E+0	NaN	1.18E+3	1.235E+3	1.284E+3	1.342E+3	1.391E+3
606E+0	NaN	1.187E+3	1.238E+3	1.284E+3	1.334E+3	1.385E+3
607E+0	NaN	1.182E+3	1.237E+3	1.279E+3	1.335E+3	1.383E+3
608E+0	NaN	1.178E+3	1.248E+3	1.3E+3	1.345E+3	1.4E+3
609E+0	NaN	1.192E+3	1.235E+3	1.329E+3	1.353E+3	1.45E+3
610E+0	NaN	1.182E+3	1.244E+3	1.293E+3	1.347E+3	1.385E+3
611E+0	NaN	1.182E+3	1.237E+3	1.289E+3	1.343E+3	1.374E+3
612E+0	NaN	1.191E+3	1.241E+3	1.297E+3	1.336E+3	1.385E+3
613E+0	NaN	1.19E+3	1.244E+3	1.298E+3	1.349E+3	1.395E+3
614E+0	NaN	1.187E+3	1.244E+3	1.289E+3	1.337E+3	1.384E+3
615E+0	NaN	1.19E+3	1.244E+3	1.293E+3	1.341E+3	1.399E+3
616E+0	NaN	1.178E+3	1.27E+3	1.307E+3	1.36E+3	1.39E+3
617E+0	NaN	1.181E+3	1.231E+3	1.285E+3	1.339E+3	1.38E+3
618E+0	NaN	1.184E+3	1.242E+3	1.282E+3	1.341E+3	1.386E+3
619E+0	NaN	1.183E+3	1.231E+3	1.289E+3	1.336E+3	1.388E+3
620E+0	NaN	1.184E+3	1.242E+3	1.293E+3	1.333E+3	1.381E+3
621E+0	NaN	1.183E+3	1.243E+3	1.291E+3	1.341E+3	1.386E+3
622E+0	NaN	1.184E+3	1.239E+3	1.305E+3	1.351E+3	1.39E+3
623E+0	NaN	1.188E+3	1.238E+3	1.288E+3	1.338E+3	1.39E+3
624E+0	NaN	1.183E+3	1.237E+3	1.299E+3	1.337E+3	1.39E+3
625E+0	NaN	1.174E+3	1.242E+3	1.28E+3	1.342E+3	1.381E+3
626E+0	NaN	1.192E+3	1.249E+3	1.3E+3	1.33E+3	1.396E+3
627E+0	NaN	1.192E+3	1.242E+3	1.276E+3	1.349E+3	1.392E+3
628E+0	NaN	1.188E+3	1.243E+3	1.293E+3	1.34E+3	1.386E+3
629E+0	NaN	1.185E+3	1.234E+3	1.291E+3	1.355E+3	1.395E+3
630E+0	NaN	1.182E+3	1.236E+3	1.278E+3	1.336E+3	1.396E+3
631E+0	NaN	1.252E+3	1.273E+3	1.313E+3	1.378E+3	1.428E+3
632E+0	NaN	1.183E+3	1.246E+3	1.286E+3	1.346E+3	1.377E+3
633E+0	NaN	1.194E+3	1.244E+3	1.285E+3	1.35E+3	1.393E+3
634E+0	NaN	1.179E+3	1.234E+3	1.286E+3	1.335E+3	1.384E+3
635E+0	NaN	1.183E+3	1.243E+3	1.285E+3	1.331E+3	1.389E+3
636E+0	NaN	1.178E+3	1.225E+3	1.277E+3	1.337E+3	1.378E+3
637E+0	NaN	1.182E+3	1.236E+3	1.29E+3	1.343E+3	1.396E+3
638E+0	NaN	1.182E+3	1.248E+3	1.286E+3	1.333E+3	1.393E+3
639E+0	NaN	1.188E+3	1.246E+3	1.304E+3	1.347E+3	1.398E+3
640E+0	NaN	1.19E+3	1.235E+3	1.284E+3	1.334E+3	1.393E+3
641E+0	NaN	1.179E+3	1.244E+3	1.291E+3	1.356E+3	1.392E+3
642E+0	NaN	1.189E+3	1.275E+3	1.309E+3	1.354E+3	1.405E+3
643E+0	NaN	1.181E+3	1.242E+3	1.285E+3	1.336E+3	1.394E+3
644E+0	NaN	1.189E+3	1.237E+3	1.295E+3	1.353E+3	1.395E+3
645E+0	NaN	1.182E+3	1.245E+3	1.29E+3	1.338E+3	1.395E+3
646E+0	NaN	1.187E+3	1.248E+3	1.291E+3	1.338E+3	1.388E+3
647E+0	NaN	1.204E+3	1.244E+3	1.307E+3	1.364E+3	1.402E+3
648E+0	NaN	1.189E+3	1.238E+3	1.294E+3	1.33E+3	1.394E+3
649E+0	NaN	1.179E+3	1.244E+3	1.29E+3	1.337E+3	1.372E+3
650E+0	NaN	1.185E+3	1.242E+3	1.299E+3	1.345E+3	1.396E+3
651E+0	NaN	1.177E+3	1.24E+3	1.291E+3	1.348E+3	1.39E+3
652E+0	NaN	1.187E+3	1.246E+3	1.284E+3	1.342E+3	1.393E+3
653E+0	NaN	1.189E+3	1.24E+3	1.294E+3	1.334E+3	1.382E+3
654E+0	NaN	1.179E+3	1.24E+3	1.287E+3	1.34E+3	1.385E+3
655E+0	NaN	1.19E+3	1.257E+3	1.295E+3	1.351E+3	1.402E+3
656E+0	NaN	1.182E+3	1.241E+3	1.288E+3	1.341E+3	1.37E+3
657E+0	NaN	1.191E+3	1.243E+3	1.284E+3	1.34E+3	1.398E+3
658E+0	NaN	1.181E+3	1.248E+3	1.293E+3	1.35E+3	1.382E+3
659E+0	NaN	1.186E+3	1.235E+3	1.292E+3	1.342E+3	1.391E+3
660E+0	NaN	1.169E+3	1.236E+3	1.286E+3	1.338E+3	1.391E+3
661E+0	NaN	1.191E+3	1.238E+3	1.293E+3	1.352E+3	1.404E+3
662E+0	NaN	1.188E+3	1.243E+3	1.29E+3	1.348E+3	1.391E+3
663E+0	NaN	1.171E+3	1.23E+3	1.292E+3	1.336E+3	1.392E+3
664E+0	NaN	1.17E+3	1.239E+3	1.282E+3	1.336E+3	1.38E+3
665E+0	NaN	1.195E+3	1.27E+3	1.303E+3	1.366E+3	1.406E+3
666E+0	NaN	1.181E+3	1.24E+3	1.293E+3	1.338E+3	1.374E+3
667E+0	NaN	1.189E+3	1.243E+3	1.287E+3	1.334E+3	1.386E+3
668E+0	NaN	1.186E+3	1.243E+3	1.288E+3	1.342E+3	1.388E+3
669E+0	NaN	1.183E+3	1.24E+3	1.284E+3	1.344E+3	1.395E+3
670E+0	NaN	1.19E+3	1.251E+3	1.292E+3	1.347E+3	1.388E+3
671E+0	NaN	1.179E+3	1.232E+3	1.286E+3	1.338E+3	1.392E+3
672E+0	NaN	1.191E+3	1.219E+3	1.29E+3	1.325E+3	1.394E+3
673E+0	NaN	1.186E+3	1.245E+3	1.297E+3	1.344E+3	1.392E+3
674E+0	NaN	1.18E+3	1.234E+3	1.28E+3	1.333E+3	1.375E+3
675E+0	NaN	1.193E+3	1.247E+3	1.294E+3	1.336E+3	1.393E+3
676E+0	NaN	1.192E+3	1.239E+3	1.293E+3	1.349E+3	1.393E+3
677E+0	NaN	1.178E+3	1.237E+3	1.283E+3	1.339E+3	1.384E+3
678E+0	NaN	1.199E+3	1.256E+3	1.298E+3	1.342E+3	1.389E+3
679E+0	NaN	1.182E+3	1.237E+3	1.293E+3	1.341E+3	1.378E+3
680E+0	NaN	1.203E+3	1.254E+3	1.297E+3	1.344E+3	1.397E+3
681E+0	NaN	1.191E+3	1.253E+3	1.3E+3	1.339E+3	1.391E+3
682E+0	NaN	1.18E+3	1.24E+3	1.278E+3	1.334E+3	1.385E+3
683E+0	NaN	1.189E+3	1.3E+3	1.315E+3	1.357E+3	1.419E+3
684E+0	NaN	1.183E+3	1.236E+3	1.282E+3	1.334E+3	1.38E+3
685E+0	NaN	1.179E+3	1.244E+3	1.291E+3	1.346E+3	1.403E+3
686E+0	NaN	1.176E+3	1.25E+3	1.286E+3	1.336E+3	1.4E+3
687E+0	NaN	1.184E+3	1.238E+3	1.292E+3	1.333E+3	1.382E+3
688E+0	NaN	1.193E+3	1.253E+3	1.304E+3	1.351E+3	1.394E+3
689E+0	NaN	1.179E+3	1.233E+3	1.285E+3	1.338E+3	1.376E+3
690E+0	NaN	1.174E+3	1.246E+3	1.292E+3	1.344E+3	1.385E+3
691E+0	NaN	1.182E+3	1.234E+3	1.284E+3	1.337E+3	1.379E+3
692E+0	NaN	1.184E+3	1.246E+3	1.287E+3	1.338E+3	1.379E+3
693E+0	NaN	1.181E+3	1.242E+3	1.297E+3	1.341E+3	1.388E+3
694E+0	NaN	1.184E+3	1.248E+3	1.286E+3	1.343E+3	1.397E+3
695E+0	NaN	1.186E+3	1.243E+3	1.3E+3	1.35E+3	1.394E+3
696E+0	NaN	1.184E+3	1.243E+3	1.289E+3	1.339E+3	1.392E+3
697E+0	NaN	1.179E+3	1.241E+3	1.289E+3	1.34E+3	1.394E+3
698E+0	NaN	1.192E+3	1.234E+3	1.28E+3	1.335E+3	1.384E+3
699E+0	NaN	1.185E+3	1.241E+3	1.291E+3	1.346E+3	1.439E+3
700E+0	NaN	1.184E+3	1.232E+3	1.289E+3	1.329E+3	1.377E+3
701E+0	NaN	1.186E+3	1.238E+3	1.286E+3	1.338E+3	1.395E+3
702E+0	NaN	1.184E+3	1.236E+3	1.287E+3	1.342E+3	1.383E+3
703E+0	NaN	1.185E+3	1.259E+3	1.304E+3	1.351E+3	1.394E+3
704E+0	NaN	1.178E+3	1.235E+3	1.29E+3	1.344E+3	1.388E+3
705E+0	NaN	1.195E+3	1.245E+3	1.291E+3	1.339E+3	1.393E+3
706E+0	NaN	1.182E+3	1.241E+3	1.285E+3	1.324E+3	1.382E+3
707E+0	NaN	1.182E+3	1.237E+3	1.28E+3	1.332E+3	1.385E+3
708E+0	NaN	1.182E+3	1.24E+3	1.302E+3	1.335E+3	1.38E+3
709E+0	NaN	1.186E+3	1.249E+3	1.295E+3	1.344E+3	1.388E+3
710E+0	NaN	1.186E+3	1.242E+3	1.3E+3	1.341E+3	1.389E+3
711E+0	NaN	1.188E+3	1.252E+3	1.299E+3	1.343E+3	1.385E+3
712E+0	NaN	1.183E+3	1.245E+3	1.286E+3	1.337E+3	1.395E+3
713E+0	NaN	1.206E+3	1.245E+3	1.312E+3	1.36E+3	1.405E+3
714E+0	NaN	1.192E+3	1.242E+3	1.295E+3	1.358E+3	1.397E+3
715E+0	NaN	1.193E+3	1.248E+3	1.296E+3	1.352E+3	1.395E+3
716E+0	NaN	1.186E+3	1.239E+3	1.293E+3	1.339E+3	1.381E+3
717E+0	NaN	1.191E+3	1.248E+3	1.298E+3	1.339E+3	1.405E+3
718E+0	NaN	1.184E+3	1.246E+3	1.29E+3	1.348E+3	1.389E+3
719E+0	NaN	1.187E+3	1.236E+3	1.303E+3	1.343E+3	1.399E+3
720E+0	NaN	1.182E+3	1.223E+3	1.279E+3	1.334E+3	1.369E+3
721E+0	NaN	1.189E+3	1.247E+3	1.297E+3	1.347E+3	1.393E+3
722E+0	NaN	1.179E+3	1.239E+3	1.282E+3	1.345E+3	1.382E+3
723E+0	NaN	1.192E+3	1.243E+3	1.29E+3	1.341E+3	1.395E+3
724E+0	NaN	1.182E+3	1.242E+3	1.284E+3	1.334E+3	1.377E+3
725E+0	NaN	1.177E+3	1.231E+3	1.29E+3	1.348E+3	1.378E+3
726E+0	NaN	1.189E+3	1.238E+3	1.289E+3	1.347E+3	1.388E+3
727E+0	NaN	1.182E+3	1.244E+3	1.292E+3	1.34E+3	1.392E+3
728E+0	NaN	1.188E+3	1.24E+3	1.285E+3	1.342E+3	1.378E+3
729E+0	NaN	1.188E+3	1.246E+3	1.284E+3	1.405E+3	1.42E+3
730E+0	NaN	1.182E+3	1.241E+3	1.285E+3	1.331E+3	1.376E+3
731E+0	NaN	1.189E+3	1.246E+3	1.289E+3	1.337E+3	1.394E+3
732E+0	NaN	1.184E+3	1.248E+3	1.298E+3	1.333E+3	1.38E+3
733E+0	NaN	1.184E+3	1.241E+3	1.3E+3	1.345E+3	1.385E+3
734E+0	NaN	1.174E+3	1.236E+3	1.285E+3	1.332E+3	1.376E+3
735E+0	NaN	1.173E+3	1.237E+3	1.291E+3	1.338E+3	1.394E+3
736E+0	NaN	1.189E+3	1.244E+3	1.291E+3	1.352E+3	1.39E+3
737E+0	NaN	1.182E+3	1.24E+3	1.29E+3	1.335E+3	1.382E+3
738E+0	NaN	1.193E+3	1.235E+3	1.306E+3	1.351E+3	1.396E+3
739E+0	NaN	1.185E+3	1.232E+3	1.279E+3	1.331E+3	1.371E+3
740E+0	NaN	1.186E+3	1.248E+3	1.312E+3	1.349E+3	1.403E+3
741E+0	NaN	1.211E+3	1.251E+3	1.302E+3	1.349E+3	1.406E+3
742E+0	NaN	1.187E+3	1.243E+3	1.292E+3	1.345E+3	1.388E+3
743E+0	NaN	1.178E+3	1.238E+3	1.309E+3	1.357E+3	1.412E+3
744E+0	NaN	1.188E+3	1.238E+3	1.3E+3	1.349E+3	1.386E+3
745E+0	NaN	1.184E+3	1.249E+3	1.292E+3	1.342E+3	1.397E+3
746E+0	NaN	1.186E+3	1.245E+3	1.293E+3	1.357E+3	1.396E+3
747E+0	NaN	1.188E+3	1.249E+3	1.296E+3	1.351E+3	1.382E+3
748E+0	NaN	1.183E+3	1.237E+3	1.295E+3	1.369E+3	1.402E+3
749E+0	NaN	1.18E+3	1.239E+3	1.289E+3	1.342E+3	1.392E+3
750E+0	NaN	1.185E+3	1.24E+3	1.294E+3	1.346E+3	1.388E+3
751E+0	NaN	1.185E+3	1.238E+3	1.296E+3	1.352E+3	1.397E+3
752E+0	NaN	1.178E+3	1.247E+3	1.302E+3	1.364E+3	1.406E+3
753E+0	NaN	1.182E+3	1.237E+3	1.291E+3	1.354E+3	1.391E+3
754E+0	NaN	1.183E+3	1.243E+3	1.304E+3	1.348E+3	1.395E+3
755E+0	NaN	1.186E+3	1.242E+3	1.294E+3	1.334E+3	1.397E+3
756E+0	NaN	1.183E+3	1.245E+3	1.283E+3	1.343E+3	1.383E+3
757E+0	NaN	1.181E+3	1.236E+3	1.283E+3	1.337E+3	1.389E+3
758E+0	NaN	1.177E+3	1.236E+3	1.298E+3	1.337E+3	1.384E+3
759E+0	NaN	1.184E+3	1.246E+3	1.292E+3	1.343E+3	1.397E+3
760E+0	NaN	1.179E+3	1.241E+3	1.292E+3	1.339E+3	1.402E+3
761E+0	NaN	1.197E+3	1.245E+3	1.287E+3	1.343E+3	1.386E+3
762E+0	NaN	1.186E+3	1.247E+3	1.296E+3	1.352E+3	1.388E+3
763E+0	NaN	1.183E+3	1.248E+3	1.299E+3	1.34E+3	1.39E+3
764E+0	NaN	1.184E+3	1.251E+3	1.291E+3	1.347E+3	1.399E+3
765E+0	NaN	1.185E+3	1.241E+3	1.333E+3	1.361E+3	1.404E+3
766E+0	NaN	1.189E+3	1.249E+3	1.296E+3	1.353E+3	1.4E+3
767E+0	NaN	1.18E+3	1.248E+3	1.307E+3	1.358E+3	1.407E+3
768E+0	NaN	1.181E+3	1.237E+3	1.314E+3	1.342E+3	1.382E+3
769E+0	NaN	1.19E+3	1.253E+3	1.305E+3	1.354E+3	1.408E+3
770E+0	NaN	1.176E+3	1.246E+3	1.291E+3	1.344E+3	1.389E+3
771E+0	NaN	1.183E+3	1.241E+3	1.294E+3	1.352E+3	1.384E+3
772E+0	NaN	1.18E+3	1.245E+3	1.296E+3	1.345E+3	1.385E+3
773E+0	NaN	1.253E+3	1.282E+3	1.332E+3	1.379E+3	1.427E+3
774E+0	NaN	1.189E+3	1.246E+3	1.299E+3	1.347E+3	1.382E+3
775E+0	NaN	1.18E+3	1.246E+3	1.294E+3	1.338E+3	1.392E+3
776E+0	NaN	1.182E+3	1.252E+3	1.302E+3	1.341E+3	1.381E+3
777E+0	NaN	1.184E+3	1.24E+3	1.283E+3	1.338E+3	1.387E+3
778E+0	NaN	1.181E+3	1.236E+3	1.295E+3	1.352E+3	1.391E+3
779E+0	NaN	1.177E+3	1.237E+3	1.284E+3	1.34E+3	1.392E+3
780E+0	NaN	1.178E+3	1.238E+3	1.297E+3	1.341E+3	1.396E+3
781E+0	NaN	1.177E+3	1.242E+3	1.29E+3	1.341E+3	1.381E+3
782E+0	NaN	1.184E+3	1.244E+3	1.288E+3	1.357E+3	1.403E+3
783E+0	NaN	1.179E+3	1.241E+3	1.294E+3	1.346E+3	1.405E+3
784E+0	NaN	1.179E+3	1.245E+3	1.3E+3	1.34E+3	1.4E+3
785E+0	NaN	1.181E+3	1.244E+3	1.288E+3	1.342E+3	1.392E+3
786E+0	NaN	1.175E+3	1.245E+3	1.299E+3	1.34E+3	1.4E+3
787E+0	NaN	1.169E+3	1.227E+3	1.29E+3	1.337E+3	1.384E+3
788E+0	NaN	1.196E+3	1.248E+3	1.302E+3	1.356E+3	1.396E+3
789E+0	NaN	1.173E+3	1.242E+3	1.288E+3	1.347E+3	1.395E+3
790E+0	NaN	1.179E+3	1.238E+3	1.304E+3	1.347E+3	1.393E+3
791E+0	NaN	1.182E+3	1.236E+3	1.3E+3	1.351E+3	1.386E+3
792E+0	NaN	1.176E+3	1.235E+3	1.298E+3	1.341E+3	1.392E+3
793E+0	NaN	1.18E+3	1.235E+3	1.285E+3	1.329E+3	1.376E+3
794E+0	NaN	1.184E+3	1.248E+3	1.288E+3	1.324E+3	1.384E+3
795E+0	NaN	1.181E+3	1.238E+3	1.293E+3	1.343E+3	1.385E+3
796E+0	NaN	1.181E+3	1.237E+3	1.278E+3	1.349E+3	1.38E+3
797E+0	NaN	1.179E+3	1.253E+3	1.288E+3	1.346E+3	1.394E+3
798E+0	NaN	1.183E+3	1.236E+3	1.296E+3	1.339E+3	1.389E+3
799E+0	NaN	1.179E+3	1.248E+3	1.296E+3	1.342E+3	1.396E+3
800E+0	NaN	1.219E+3	1.256E+3	1.311E+3	1.362E+3	1.408E+3
801E+0	NaN	1.194E+3	1.245E+3	1.299E+3	1.344E+3	1.4E+3
802E+0	NaN	1.182E+3	1.235E+3	1.291E+3	1.335E+3	1.38E+3
803E+0	NaN	1.175E+3	1.233E+3	1.292E+3	1.34E+3	1.385E+3
804E+0	NaN	1.193E+3	1.248E+3	1.291E+3	1.352E+3	1.393E+3
805E+0	NaN	1.183E+3	1.231E+3	1.301E+3	1.342E+3	1.399E+3
806E+0	NaN	1.188E+3	1.238E+3	1.292E+3	1.348E+3	1.396E+3
807E+0	NaN	1.181E+3	1.232E+3	1.286E+3	1.34E+3	1.392E+3
808E+0	NaN	1.178E+3	1.238E+3	1.295E+3	1.339E+3	1.391E+3
809E+0	NaN	1.181E+3	1.237E+3	1.292E+3	1.332E+3	1.391E+3
810E+0	NaN	1.18E+3	1.241E+3	1.283E+3	1.331E+3	1.387E+3
811E+0	NaN	1.19E+3	1.237E+3	1.283E+3	1.345E+3	1.405E+3
812E+0	NaN	1.18E+3	1.242E+3	1.295E+3	1.337E+3	1.384E+3
813E+0	NaN	1.175E+3	1.236E+3	1.289E+3	1.33E+3	1.385E+3
814E+0	NaN	1.205E+3	1.283E+3	1.316E+3	1.377E+3	1.422E+3
815E+0	NaN	1.176E+3	1.239E+3	1.29E+3	1.342E+3	1.391E+3
816E+0	NaN	1.186E+3	1.239E+3	1.283E+3	1.383E+3	1.421E+3
817E+0	NaN	1.192E+3	1.242E+3	1.302E+3	1.339E+3	1.394E+3
818E+0	NaN	1.187E+3	1.236E+3	1.291E+3	1.341E+3	1.395E+3
819E+0	NaN	1.185E+3	1.236E+3	1.295E+3	1.364E+3	1.394E+3
820E+0	NaN	1.18E+3	1.228E+3	1.292E+3	1.338E+3	1.393E+3
821E+0	NaN	1.176E+3	1.236E+3	1.292E+3	1.347E+3	1.381E+3
822E+0	NaN	1.187E+3	1.255E+3	1.298E+3	1.353E+3	1.402E+3
823E+0	NaN	1.178E+3	1.232E+3	1.294E+3	1.344E+3	1.398E+3
824E+0	NaN	1.188E+3	1.238E+3	1.29E+3	1.348E+3	1.389E+3
825E+0	NaN	1.182E+3	1.242E+3	1.299E+3	1.373E+3	1.402E+3
826E+0	NaN	1.175E+3	1.237E+3	1.296E+3	1.339E+3	1.389E+3
827E+0	NaN	1.176E+3	1.233E+3	1.281E+3	1.329E+3	1.379E+3
828E+0	NaN	1.178E+3	1.225E+3	1.299E+3	1.385E+3	1.418E+3
829E+0	NaN	1.173E+3	1.236E+3	1.285E+3	1.347E+3	1.39E+3
830E+0	NaN	1.219E+3	1.258E+3	1.298E+3	1.352E+3	1.402E+3
831E+0	NaN	1.182E+3	1.239E+3	1.289E+3	1.345E+3	1.398E+3
832E+0	NaN	1.181E+3	1.231E+3	1.289E+3	1.347E+3	1.391E+3
833E+0	NaN	1.182E+3	1.236E+3	1.288E+3	1.355E+3	1.405E+3
834E+0	NaN	1.17E+3	1.224E+3	1.279E+3	1.335E+3	1.379E+3
835E+0	NaN	1.186E+3	1.241E+3	1.292E+3	1.339E+3	1.388E+3
836E+0	NaN	1.181E+3	1.239E+3	1.304E+3	1.352E+3	1.394E+3
837E+0	NaN	1.183E+3	1.249E+3	1.296E+3	1.355E+3	1.403E+3
838E+0	NaN	1.179E+3	1.259E+3	1.296E+3	1.344E+3	1.393E+3
839E+0	NaN	1.179E+3	1.245E+3	1.29E+3	1.351E+3	1.387E+3
840E+0	NaN	1.189E+3	1.242E+3	1.296E+3	1.352E+3	1.393E+3
841E+0	NaN	1.188E+3	1.232E+3	1.274E+3	1.344E+3	1.389E+3
842E+0	NaN	1.182E+3	1.227E+3	1.286E+3	1.327E+3	1.377E+3
843E+0	NaN	1.189E+3	1.234E+3	1.291E+3	1.34E+3	1.385E+3
844E+0	NaN	1.176E+3	1.239E+3	1.29E+3	1.338E+3	1.386E+3
845E+0	NaN	1.179E+3	1.239E+3	1.285E+3	1.333E+3	1.404E+3
846E+0	NaN	1.178E+3	1.234E+3	1.277E+3	1.327E+3	1.387E+3
847E+0	NaN	1.187E+3	1.24E+3	1.295E+3	1.34E+3	1.377E+3
848E+0	NaN	1.191E+3	1.256E+3	1.304E+3	1.347E+3	1.401E+3
849E+0	NaN	1.173E+3	1.238E+3	1.291E+3	1.338E+3	1.391E+3
850E+0	NaN	1.18E+3	1.234E+3	1.288E+3	1.348E+3	1.389E+3
851E+0	NaN	1.185E+3	1.228E+3	1.284E+3	1.335E+3	1.383E+3
852E+0	NaN	1.188E+3	1.239E+3	1.283E+3	1.345E+3	1.371E+3
853E+0	NaN	1.169E+3	1.24E+3	1.286E+3	1.341E+3	1.384E+3
854E+0	NaN	1.184E+3	1.239E+3	1.295E+3	1.342E+3	1.401E+3
855E+0	NaN	1.184E+3	1.244E+3	1.299E+3	1.346E+3	1.399E+3
856E+0	NaN	1.177E+3	1.227E+3	1.287E+3	1.343E+3	1.381E+3
857E+0	NaN	1.181E+3	1.238E+3	1.295E+3	1.35E+3	1.388E+3
858E+0	NaN	1.19E+3	1.241E+3	1.291E+3	1.339E+3	1.391E+3
859E+0	NaN	1.173E+3	1.239E+3	1.28E+3	1.331E+3	1.371E+3
860E+0	NaN	1.182E+3	1.239E+3	1.284E+3	1.345E+3	1.386E+3
861E+0	NaN	1.182E+3	1.243E+3	1.286E+3	1.338E+3	1.376E+3
862E+0	NaN	1.183E+3	1.241E+3	1.286E+3	1.347E+3	1.377E+3
863E+0	NaN	1.178E+3	1.227E+3	1.281E+3	1.327E+3	1.381E+3
864E+0	NaN	1.185E+3	1.245E+3	1.294E+3	1.345E+3	1.39E+3
865E+0	NaN	1.176E+3	1.244E+3	1.289E+3	1.34E+3	1.383E+3
866E+0	NaN	1.181E+3	1.241E+3	1.301E+3	1.339E+3	1.395E+3
867E+0	NaN	1.189E+3	1.228E+3	1.275E+3	1.327E+3	1.372E+3
868E+0	NaN	1.181E+3	1.241E+3	1.296E+3	1.34E+3	1.387E+3
869E+0	NaN	1.194E+3	1.243E+3	1.296E+3	1.357E+3	1.392E+3
870E+0	NaN	1.178E+3	1.234E+3	1.294E+3	1.336E+3	1.383E+3
871E+0	NaN	1.184E+3	1.235E+3	1.298E+3	1.335E+3	1.387E+3
872E+0	NaN	1.179E+3	1.245E+3	1.293E+3	1.346E+3	1.398E+3
873E+0	NaN	1.181E+3	1.239E+3	1.292E+3	1.346E+3	1.385E+3
874E+0	NaN	1.179E+3	1.243E+3	1.282E+3	1.349E+3	1.387E+3
875E+0	NaN	1.184E+3	1.233E+3	1.293E+3	1.336E+3	1.406E+3
876E+0	NaN	1.181E+3	1.226E+3	1.285E+3	1.325E+3	1.381E+3
877E+0	NaN	1.182E+3	1.24E+3	1.288E+3	1.339E+3	1.383E+3
878E+0	NaN	1.191E+3	1.243E+3	1.301E+3	1.344E+3	1.396E+3
879E+0	NaN	1.184E+3	1.246E+3	1.288E+3	1.352E+3	1.392E+3
880E+0	NaN	1.19E+3	1.244E+3	1.294E+3	1.343E+3	1.386E+3
881E+0	NaN	1.19E+3	1.233E+3	1.286E+3	1.331E+3	1.391E+3
882E+0	NaN	1.184E+3	1.236E+3	1.281E+3	1.346E+3	1.391E+3
883E+0	NaN	1.176E+3	1.25E+3	1.301E+3	1.352E+3	1.394E+3
884E+0	NaN	1.18E+3	1.236E+3	1.287E+3	1.337E+3	1.384E+3
885E+0	NaN	1.186E+3	1.238E+3	1.286E+3	1.344E+3	1.393E+3
886E+0	NaN	1.186E+3	1.24E+3	1.294E+3	1.335E+3	1.383E+3
887E+0	NaN	1.182E+3	1.251E+3	1.293E+3	1.343E+3	1.39E+3
888E+0	NaN	1.185E+3	1.254E+3	1.292E+3	1.349E+3	1.378E+3
889E+0	NaN	1.189E+3	1.241E+3	1.293E+3	1.33E+3	1.403E+3
890E+0	NaN	1.181E+3	1.241E+3	1.287E+3	1.34E+3	1.382E+3
891E+0	NaN	1.185E+3	1.239E+3	1.288E+3	1.344E+3	1.401E+3
892E+0	NaN	1.185E+3	1.241E+3	1.348E+3	1.371E+3	1.415E+3
893E+0	NaN	1.2E+3	1.246E+3	1.302E+3	1.339E+3	1.39E+3
894E+0	NaN	1.184E+3	1.295E+3	1.328E+3	1.385E+3	1.411E+3
895E+0	NaN	1.185E+3	1.24E+3	1.298E+3	1.347E+3	1.392E+3
896E+0	NaN	1.187E+3	1.237E+3	1.292E+3	1.339E+3	1.404E+3
897E+0	NaN	1.19E+3	1.242E+3	1.291E+3	1.345E+3	1.384E+3
898E+0	NaN	1.188E+3	1.236E+3	1.274E+3	1.336E+3	1.387E+3
899E+0	NaN	1.185E+3	1.232E+3	1.296E+3	1.346E+3	1.391E+3
900E+0	NaN	1.186E+3	1.245E+3	1.299E+3	1.349E+3	1.39E+3
901E+0	NaN	1.176E+3	1.227E+3	1.279E+3	1.323E+3	1.389E+3
902E+0	NaN	1.194E+3	1.245E+3	1.287E+3	1.352E+3	1.392E+3
903E+0	NaN	1.183E+3	1.25E+3	1.284E+3	1.347E+3	1.39E+3
904E+0	NaN	1.179E+3	1.293E+3	1.313E+3	1.365E+3	1.415E+3
905E+0	NaN	1.179E+3	1.233E+3	1.287E+3	1.342E+3	1.395E+3
906E+0	NaN	1.175E+3	1.247E+3	1.295E+3	1.348E+3	1.399E+3
907E+0	NaN	1.183E+3	1.233E+3	1.289E+3	1.332E+3	1.382E+3
