#2022-09-01
#16:16:12
#Balayage par: iq-qfl
#Description Keyword: 
#
#Instrument: Triax320@Triax320.lvclass; Function:Position (nm); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; ; Grating#: 1; Line Density(Grv/mm): 1800; Blaze: 400nm; Input Slit(mm): 0.400; Output Slit(mm): 0.000;
#Instrument: Tools@Tools.lvclass; Function:Indice de Point (Points); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: SympCCD@SymphonyCCD.lvclass; Function:AcqImage (Counts); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0;  Lambda Factor: 0.00000; Lambda Source: Lambda@Triax320; Lambda Offset: 0.00000;Multiplier Source: GrooveRatio@Triax320; Multiplier Value: 0.00000; Y Bins: 1; X Start: 1; X End: 1024; Y Start: 1; Y End: 256; Integration Time(ms): 10000; ADC1:  20 kHz Tab 1; ; Ccd Temp(degC): -120.456; Shutter Enable: True; Accumulation: 3; Noise Mode: Off; Noise Window Enabled: False; Window Width(ds): 1.000; Window Avg Samples: 1;
#Instrument: TaikoLaser@TaikoLaser.lvclass; Function:Power (mW); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; Output Freq(kHz): 60000.00; Output Power(%): 100.00; KeyLock: OFF; OnOffLock: OFF; Laser Mode: CW; CW Power (mW): 23.00; Temp (C): 25.00; SoftLock: OFF; Interlock: OFF; Pulse Shape: Narrow Pulses; Laser Head: LDH-IB-532-T-P; Date: 21-06-22; Class: 3B; Protection: No; Serial: 1043930; Laser Type: TA_SHG; Laser Version: 0.0; Min. Frequ. [Hz]: 1; Max. Frequ. [Hz]: 100000000; Max. CW Power [mW]: 23000.000; Max. Pulse Power [mW]: 5000.000; Wavelength [nm]: 530.8; Max. Case Temp. [°C]: 56.0; Max. Driver Voltage [mV]: 40950; Max. LH Voltage [mV]: 19000; Current Consumption [mA]: 500; Calib. Warranty [h]: 2000; 
#Instrument: ThorPM100A@ThorPM100A.lvclass; Function:Read Power (mW); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; Range: 186.158E-6 (W); Autorange: Off; Wavelenght 530.80 (nm); Act Power: 3.390E-6 (W); Attenuation 0.00 (dB); Average Cnt: 10;

#SympCCD.XPixels               	SympCCD.Wavelenght(nm)        	SympCCD.Y Pix Row 1  Acq 1(Cnt)	SympCCD.Y Pix Row 1  Acq 2(Cnt)	SympCCD.Y Pix Row 1  Acq 3(Cnt)	SympCCD.Y Pix Row 1  Avrg(Cnt)
564E+0	639.5057E+0	1.138E+3	1.143E+3	1.136E+3	1.139E+3
565E+0	639.536E+0	1.141E+3	1.139E+3	1.141E+3	1.140333333333E+3
566E+0	639.5663E+0	1.143E+3	1.142E+3	1.138E+3	1.141E+3
567E+0	639.5966E+0	1.136E+3	1.137E+3	1.136E+3	1.136333333333E+3
568E+0	639.627E+0	1.139E+3	1.142E+3	1.14E+3	1.140333333333E+3
569E+0	639.6573E+0	1.137E+3	1.14E+3	1.138E+3	1.138333333333E+3
570E+0	639.6876E+0	1.137E+3	1.142E+3	1.138E+3	1.139E+3
571E+0	639.7179E+0	1.137E+3	1.138E+3	1.14E+3	1.138333333333E+3
572E+0	639.7482E+0	1.136E+3	1.14E+3	1.135E+3	1.137E+3
573E+0	639.7786E+0	1.141E+3	1.141E+3	1.142E+3	1.141333333333E+3
574E+0	639.8089E+0	1.137E+3	1.141E+3	1.139E+3	1.139E+3
575E+0	639.8392E+0	1.14E+3	1.141E+3	1.136E+3	1.139E+3
576E+0	639.8695E+0	1.142E+3	1.137E+3	1.138E+3	1.139E+3
577E+0	639.8998E+0	1.14E+3	1.141E+3	1.14E+3	1.140333333333E+3
578E+0	639.9301E+0	1.146E+3	1.144E+3	1.143E+3	1.144333333333E+3
579E+0	639.9604E+0	1.14E+3	1.147E+3	1.137E+3	1.141333333333E+3
580E+0	639.9907E+0	1.14E+3	1.142E+3	1.142E+3	1.141333333333E+3
581E+0	640.021E+0	1.143E+3	1.144E+3	1.138E+3	1.141666666667E+3
582E+0	640.0513E+0	1.135E+3	1.139E+3	1.138E+3	1.137333333333E+3
583E+0	640.0816E+0	1.14E+3	1.139E+3	1.138E+3	1.139E+3
584E+0	640.1119E+0	1.14E+3	1.139E+3	1.143E+3	1.140666666667E+3
585E+0	640.1422E+0	1.137E+3	1.143E+3	1.139E+3	1.139666666667E+3
586E+0	640.1725E+0	1.136E+3	1.139E+3	1.135E+3	1.136666666667E+3
587E+0	640.2028E+0	1.141E+3	1.142E+3	1.138E+3	1.140333333333E+3
588E+0	640.2331E+0	1.14E+3	1.144E+3	1.14E+3	1.141333333333E+3
589E+0	640.2634E+0	1.137E+3	1.14E+3	1.138E+3	1.138333333333E+3
590E+0	640.2937E+0	1.137E+3	1.136E+3	1.137E+3	1.136666666667E+3
591E+0	640.324E+0	1.139E+3	1.137E+3	1.14E+3	1.138666666667E+3
592E+0	640.3543E+0	1.136E+3	1.141E+3	1.137E+3	1.138E+3
593E+0	640.3846E+0	1.141E+3	1.137E+3	1.139E+3	1.139E+3
594E+0	640.4149E+0	1.133E+3	1.139E+3	1.134E+3	1.135333333333E+3
595E+0	640.4451E+0	1.138E+3	1.141E+3	1.145E+3	1.141333333333E+3
596E+0	640.4754E+0	1.136E+3	1.135E+3	1.143E+3	1.138E+3
597E+0	640.5057E+0	1.137E+3	1.137E+3	1.139E+3	1.137666666667E+3
598E+0	640.536E+0	1.138E+3	1.14E+3	1.14E+3	1.139333333333E+3
599E+0	640.5663E+0	1.14E+3	1.137E+3	1.14E+3	1.139E+3
600E+0	640.5965E+0	1.138E+3	1.139E+3	1.144E+3	1.140333333333E+3
601E+0	640.6268E+0	1.133E+3	1.142E+3	1.138E+3	1.137666666667E+3
602E+0	640.6571E+0	1.134E+3	1.139E+3	1.138E+3	1.137E+3
603E+0	640.6873E+0	1.136E+3	1.136E+3	1.137E+3	1.136333333333E+3
604E+0	640.7176E+0	1.136E+3	1.137E+3	1.141E+3	1.138E+3
605E+0	640.7479E+0	1.137E+3	1.14E+3	1.134E+3	1.137E+3
606E+0	640.7782E+0	1.137E+3	1.137E+3	1.137E+3	1.137E+3
607E+0	640.8084E+0	1.134E+3	1.14E+3	1.138E+3	1.137333333333E+3
608E+0	640.8387E+0	1.14E+3	1.14E+3	1.14E+3	1.14E+3
609E+0	640.8689E+0	1.141E+3	1.137E+3	1.14E+3	1.139333333333E+3
610E+0	640.8992E+0	1.132E+3	1.135E+3	1.136E+3	1.134333333333E+3
611E+0	640.9295E+0	1.139E+3	1.136E+3	1.139E+3	1.138E+3
612E+0	640.9597E+0	1.137E+3	1.136E+3	1.134E+3	1.135666666667E+3
613E+0	640.99E+0	1.134E+3	1.138E+3	1.133E+3	1.135E+3
614E+0	641.0202E+0	1.141E+3	1.138E+3	1.137E+3	1.138666666667E+3
615E+0	641.0505E+0	1.137E+3	1.138E+3	1.139E+3	1.138E+3
616E+0	641.0807E+0	1.141E+3	1.137E+3	1.139E+3	1.139E+3
617E+0	641.111E+0	1.137E+3	1.135E+3	1.136E+3	1.136E+3
618E+0	641.1412E+0	1.132E+3	1.132E+3	1.138E+3	1.134E+3
619E+0	641.1715E+0	1.137E+3	1.133E+3	1.139E+3	1.136333333333E+3
620E+0	641.2017E+0	1.136E+3	1.136E+3	1.134E+3	1.135333333333E+3
621E+0	641.232E+0	1.14E+3	1.135E+3	1.138E+3	1.137666666667E+3
622E+0	641.2622E+0	1.137E+3	1.136E+3	1.135E+3	1.136E+3
623E+0	641.2924E+0	1.134E+3	1.137E+3	1.135E+3	1.135333333333E+3
624E+0	641.3227E+0	1.134E+3	1.137E+3	1.138E+3	1.136333333333E+3
625E+0	641.3529E+0	1.132E+3	1.135E+3	1.132E+3	1.133E+3
626E+0	641.3832E+0	1.135E+3	1.135E+3	1.136E+3	1.135333333333E+3
627E+0	641.4134E+0	1.134E+3	1.136E+3	1.138E+3	1.136E+3
628E+0	641.4436E+0	1.138E+3	1.141E+3	1.133E+3	1.137333333333E+3
629E+0	641.4739E+0	1.14E+3	1.14E+3	1.137E+3	1.139E+3
630E+0	641.5041E+0	1.134E+3	1.143E+3	1.138E+3	1.138333333333E+3
631E+0	641.5343E+0	1.139E+3	1.136E+3	1.141E+3	1.138666666667E+3
632E+0	641.5645E+0	1.137E+3	1.137E+3	1.131E+3	1.135E+3
633E+0	641.5948E+0	1.13E+3	1.138E+3	1.136E+3	1.134666666667E+3
634E+0	641.625E+0	1.137E+3	1.136E+3	1.136E+3	1.136333333333E+3
635E+0	641.6552E+0	1.135E+3	1.134E+3	1.135E+3	1.134666666667E+3
636E+0	641.6854E+0	1.134E+3	1.137E+3	1.135E+3	1.135333333333E+3
637E+0	641.7156E+0	1.136E+3	1.134E+3	1.13E+3	1.133333333333E+3
638E+0	641.7459E+0	1.131E+3	1.136E+3	1.138E+3	1.135E+3
639E+0	641.7761E+0	1.134E+3	1.135E+3	1.136E+3	1.135E+3
640E+0	641.8063E+0	1.135E+3	1.137E+3	1.137E+3	1.136333333333E+3
641E+0	641.8365E+0	1.135E+3	1.137E+3	1.137E+3	1.136333333333E+3
642E+0	641.8667E+0	1.138E+3	1.139E+3	1.134E+3	1.137E+3
643E+0	641.8969E+0	1.132E+3	1.137E+3	1.136E+3	1.135E+3
644E+0	641.9271E+0	1.132E+3	1.136E+3	1.132E+3	1.133333333333E+3
645E+0	641.9573E+0	1.134E+3	1.138E+3	1.138E+3	1.136666666667E+3
646E+0	641.9875E+0	1.138E+3	1.134E+3	1.132E+3	1.134666666667E+3
647E+0	642.0177E+0	1.141E+3	1.137E+3	1.133E+3	1.137E+3
648E+0	642.0479E+0	1.133E+3	1.134E+3	1.136E+3	1.134333333333E+3
649E+0	642.0781E+0	1.131E+3	1.134E+3	1.133E+3	1.132666666667E+3
650E+0	642.1083E+0	1.133E+3	1.142E+3	1.138E+3	1.137666666667E+3
651E+0	642.1385E+0	1.13E+3	1.135E+3	1.134E+3	1.133E+3
652E+0	642.1687E+0	1.129E+3	1.139E+3	1.133E+3	1.133666666667E+3
653E+0	642.1989E+0	1.13E+3	1.139E+3	1.133E+3	1.134E+3
654E+0	642.2291E+0	1.134E+3	1.136E+3	1.134E+3	1.134666666667E+3
655E+0	642.2593E+0	1.136E+3	1.138E+3	1.135E+3	1.136333333333E+3
656E+0	642.2895E+0	1.13E+3	1.137E+3	1.132E+3	1.133E+3
657E+0	642.3197E+0	1.134E+3	1.13E+3	1.136E+3	1.133333333333E+3
658E+0	642.3499E+0	1.132E+3	1.135E+3	1.132E+3	1.133E+3
659E+0	642.3801E+0	1.134E+3	1.139E+3	1.134E+3	1.135666666667E+3
660E+0	642.4102E+0	1.134E+3	1.138E+3	1.132E+3	1.134666666667E+3
661E+0	642.4404E+0	1.132E+3	1.135E+3	1.135E+3	1.134E+3
662E+0	642.4706E+0	1.132E+3	1.137E+3	1.131E+3	1.133333333333E+3
663E+0	642.5008E+0	1.127E+3	1.133E+3	1.131E+3	1.130333333333E+3
664E+0	642.531E+0	1.13E+3	1.137E+3	1.132E+3	1.133E+3
665E+0	642.5611E+0	1.136E+3	1.134E+3	1.129E+3	1.133E+3
666E+0	642.5913E+0	1.131E+3	1.133E+3	1.137E+3	1.133666666667E+3
667E+0	642.6215E+0	1.136E+3	1.13E+3	1.132E+3	1.132666666667E+3
668E+0	642.6516E+0	1.133E+3	1.131E+3	1.132E+3	1.132E+3
669E+0	642.6818E+0	1.132E+3	1.134E+3	1.131E+3	1.132333333333E+3
670E+0	642.712E+0	1.134E+3	1.137E+3	1.13E+3	1.133666666667E+3
671E+0	642.7421E+0	1.132E+3	1.138E+3	1.136E+3	1.135333333333E+3
672E+0	642.7723E+0	1.13E+3	1.132E+3	1.132E+3	1.131333333333E+3
673E+0	642.8025E+0	1.132E+3	1.137E+3	1.132E+3	1.133666666667E+3
674E+0	642.8326E+0	1.136E+3	1.131E+3	1.135E+3	1.134E+3
675E+0	642.8628E+0	1.131E+3	1.133E+3	1.129E+3	1.131E+3
676E+0	642.8929E+0	1.131E+3	1.135E+3	1.132E+3	1.132666666667E+3
677E+0	642.9231E+0	1.129E+3	1.13E+3	1.127E+3	1.128666666667E+3
678E+0	642.9532E+0	1.134E+3	1.134E+3	1.13E+3	1.132666666667E+3
679E+0	642.9834E+0	1.131E+3	1.136E+3	1.134E+3	1.133666666667E+3
680E+0	643.0136E+0	1.129E+3	1.138E+3	1.13E+3	1.132333333333E+3
681E+0	643.0437E+0	1.138E+3	1.136E+3	1.133E+3	1.135666666667E+3
682E+0	643.0738E+0	1.134E+3	1.134E+3	1.128E+3	1.132E+3
683E+0	643.104E+0	1.135E+3	1.132E+3	1.134E+3	1.133666666667E+3
684E+0	643.1341E+0	1.132E+3	1.133E+3	1.131E+3	1.132E+3
685E+0	643.1643E+0	1.132E+3	1.134E+3	1.129E+3	1.131666666667E+3
686E+0	643.1944E+0	1.133E+3	1.134E+3	1.13E+3	1.132333333333E+3
687E+0	643.2246E+0	1.129E+3	1.133E+3	1.133E+3	1.131666666667E+3
688E+0	643.2547E+0	1.133E+3	1.132E+3	1.135E+3	1.133333333333E+3
689E+0	643.2848E+0	1.131E+3	1.128E+3	1.128E+3	1.129E+3
690E+0	643.315E+0	1.126E+3	1.134E+3	1.125E+3	1.128333333333E+3
691E+0	643.3451E+0	1.133E+3	1.136E+3	1.13E+3	1.133E+3
692E+0	643.3752E+0	1.132E+3	1.131E+3	1.128E+3	1.130333333333E+3
693E+0	643.4054E+0	1.134E+3	1.133E+3	1.128E+3	1.131666666667E+3
694E+0	643.4355E+0	1.13E+3	1.132E+3	1.129E+3	1.130333333333E+3
695E+0	643.4656E+0	1.128E+3	1.135E+3	1.13E+3	1.131E+3
696E+0	643.4957E+0	1.132E+3	1.131E+3	1.13E+3	1.131E+3
697E+0	643.5259E+0	1.133E+3	1.129E+3	1.133E+3	1.131666666667E+3
698E+0	643.556E+0	1.131E+3	1.132E+3	1.13E+3	1.131E+3
699E+0	643.5861E+0	1.136E+3	1.138E+3	1.13E+3	1.134666666667E+3
700E+0	643.6162E+0	1.131E+3	1.134E+3	1.125E+3	1.13E+3
701E+0	643.6463E+0	1.128E+3	1.136E+3	1.133E+3	1.132333333333E+3
702E+0	643.6765E+0	1.131E+3	1.128E+3	1.133E+3	1.130666666667E+3
703E+0	643.7066E+0	1.134E+3	1.134E+3	1.13E+3	1.132666666667E+3
704E+0	643.7367E+0	1.13E+3	1.134E+3	1.128E+3	1.130666666667E+3
705E+0	643.7668E+0	1.127E+3	1.134E+3	1.133E+3	1.131333333333E+3
706E+0	643.7969E+0	1.133E+3	1.136E+3	1.131E+3	1.133333333333E+3
707E+0	643.827E+0	1.134E+3	1.132E+3	1.125E+3	1.130333333333E+3
708E+0	643.8571E+0	1.131E+3	1.134E+3	1.129E+3	1.131333333333E+3
709E+0	643.8872E+0	1.133E+3	1.133E+3	1.132E+3	1.132666666667E+3
710E+0	643.9173E+0	1.132E+3	1.133E+3	1.127E+3	1.130666666667E+3
711E+0	643.9474E+0	1.125E+3	1.134E+3	1.128E+3	1.129E+3
712E+0	643.9775E+0	1.132E+3	1.131E+3	1.132E+3	1.131666666667E+3
713E+0	644.0076E+0	1.131E+3	1.132E+3	1.13E+3	1.131E+3
714E+0	644.0377E+0	1.128E+3	1.131E+3	1.132E+3	1.130333333333E+3
715E+0	644.0678E+0	1.128E+3	1.136E+3	1.132E+3	1.132E+3
716E+0	644.0979E+0	1.126E+3	1.129E+3	1.129E+3	1.128E+3
717E+0	644.128E+0	1.129E+3	1.131E+3	1.13E+3	1.13E+3
718E+0	644.1581E+0	1.129E+3	1.135E+3	1.129E+3	1.131E+3
719E+0	644.1882E+0	1.13E+3	1.133E+3	1.127E+3	1.13E+3
720E+0	644.2183E+0	1.128E+3	1.13E+3	1.126E+3	1.128E+3
721E+0	644.2484E+0	1.131E+3	1.134E+3	1.129E+3	1.131333333333E+3
722E+0	644.2784E+0	1.128E+3	1.126E+3	1.13E+3	1.128E+3
723E+0	644.3085E+0	1.13E+3	1.134E+3	1.13E+3	1.131333333333E+3
724E+0	644.3386E+0	1.13E+3	1.13E+3	1.131E+3	1.130333333333E+3
725E+0	644.3687E+0	1.129E+3	1.128E+3	1.126E+3	1.127666666667E+3
726E+0	644.3988E+0	1.123E+3	1.132E+3	1.126E+3	1.127E+3
727E+0	644.4288E+0	1.127E+3	1.133E+3	1.129E+3	1.129666666667E+3
728E+0	644.4589E+0	1.132E+3	1.128E+3	1.128E+3	1.129333333333E+3
729E+0	644.489E+0	1.135E+3	1.136E+3	1.138E+3	1.136333333333E+3
730E+0	644.519E+0	1.131E+3	1.134E+3	1.124E+3	1.129666666667E+3
731E+0	644.5491E+0	1.127E+3	1.131E+3	1.128E+3	1.128666666667E+3
732E+0	644.5792E+0	1.132E+3	1.13E+3	1.124E+3	1.128666666667E+3
733E+0	644.6092E+0	1.126E+3	1.131E+3	1.136E+3	1.131E+3
734E+0	644.6393E+0	1.129E+3	1.13E+3	1.13E+3	1.129666666667E+3
735E+0	644.6694E+0	1.127E+3	1.125E+3	1.126E+3	1.126E+3
736E+0	644.6994E+0	1.126E+3	1.136E+3	1.134E+3	1.132E+3
737E+0	644.7295E+0	1.132E+3	1.132E+3	1.125E+3	1.129666666667E+3
738E+0	644.7595E+0	1.132E+3	1.13E+3	1.132E+3	1.131333333333E+3
739E+0	644.7896E+0	1.128E+3	1.131E+3	1.129E+3	1.129333333333E+3
740E+0	644.8197E+0	1.124E+3	1.131E+3	1.128E+3	1.127666666667E+3
741E+0	644.8497E+0	1.128E+3	1.13E+3	1.126E+3	1.128E+3
742E+0	644.8798E+0	1.129E+3	1.128E+3	1.126E+3	1.127666666667E+3
743E+0	644.9098E+0	1.13E+3	1.132E+3	1.133E+3	1.131666666667E+3
744E+0	644.9399E+0	1.128E+3	1.128E+3	1.126E+3	1.127333333333E+3
745E+0	644.9699E+0	1.128E+3	1.128E+3	1.128E+3	1.128E+3
746E+0	644.9999E+0	1.124E+3	1.132E+3	1.129E+3	1.128333333333E+3
747E+0	645.03E+0	1.127E+3	1.132E+3	1.121E+3	1.126666666667E+3
748E+0	645.06E+0	1.125E+3	1.129E+3	1.126E+3	1.126666666667E+3
749E+0	645.0901E+0	1.128E+3	1.129E+3	1.132E+3	1.129666666667E+3
750E+0	645.1201E+0	1.124E+3	1.125E+3	1.125E+3	1.124666666667E+3
751E+0	645.1501E+0	1.128E+3	1.129E+3	1.128E+3	1.128333333333E+3
752E+0	645.1802E+0	1.131E+3	1.133E+3	1.127E+3	1.130333333333E+3
753E+0	645.2102E+0	1.129E+3	1.127E+3	1.13E+3	1.128666666667E+3
754E+0	645.2402E+0	1.128E+3	1.129E+3	1.126E+3	1.127666666667E+3
755E+0	645.2703E+0	1.127E+3	1.127E+3	1.127E+3	1.127E+3
756E+0	645.3003E+0	1.124E+3	1.131E+3	1.125E+3	1.126666666667E+3
757E+0	645.3303E+0	1.126E+3	1.131E+3	1.125E+3	1.127333333333E+3
758E+0	645.3603E+0	1.13E+3	1.123E+3	1.128E+3	1.127E+3
759E+0	645.3904E+0	1.13E+3	1.128E+3	1.128E+3	1.128666666667E+3
760E+0	645.4204E+0	1.125E+3	1.13E+3	1.126E+3	1.127E+3
761E+0	645.4504E+0	1.125E+3	1.126E+3	1.127E+3	1.126E+3
762E+0	645.4804E+0	1.124E+3	1.125E+3	1.125E+3	1.124666666667E+3
763E+0	645.5104E+0	1.126E+3	1.125E+3	1.121E+3	1.124E+3
764E+0	645.5405E+0	1.127E+3	1.129E+3	1.128E+3	1.128E+3
765E+0	645.5705E+0	1.124E+3	1.128E+3	1.123E+3	1.125E+3
766E+0	645.6005E+0	1.122E+3	1.129E+3	1.124E+3	1.125E+3
767E+0	645.6305E+0	1.126E+3	1.13E+3	1.126E+3	1.127333333333E+3
768E+0	645.6605E+0	1.121E+3	1.126E+3	1.125E+3	1.124E+3
769E+0	645.6905E+0	1.13E+3	1.126E+3	1.125E+3	1.127E+3
770E+0	645.7205E+0	1.124E+3	1.123E+3	1.123E+3	1.123333333333E+3
771E+0	645.7505E+0	1.123E+3	1.13E+3	1.123E+3	1.125333333333E+3
772E+0	645.7805E+0	1.123E+3	1.128E+3	1.124E+3	1.125E+3
773E+0	645.8105E+0	1.128E+3	1.13E+3	1.124E+3	1.127333333333E+3
774E+0	645.8405E+0	1.125E+3	1.125E+3	1.13E+3	1.126666666667E+3
775E+0	645.8705E+0	1.126E+3	1.128E+3	1.126E+3	1.126666666667E+3
776E+0	645.9005E+0	1.126E+3	1.123E+3	1.126E+3	1.125E+3
777E+0	645.9305E+0	1.126E+3	1.125E+3	1.121E+3	1.124E+3
778E+0	645.9605E+0	1.121E+3	1.123E+3	1.13E+3	1.124666666667E+3
779E+0	645.9905E+0	1.126E+3	1.126E+3	1.125E+3	1.125666666667E+3
780E+0	646.0205E+0	1.124E+3	1.127E+3	1.117E+3	1.122666666667E+3
781E+0	646.0504E+0	1.118E+3	1.123E+3	1.125E+3	1.122E+3
782E+0	646.0804E+0	1.126E+3	1.127E+3	1.125E+3	1.126E+3
783E+0	646.1104E+0	1.126E+3	1.127E+3	1.124E+3	1.125666666667E+3
784E+0	646.1404E+0	1.124E+3	1.123E+3	1.125E+3	1.124E+3
785E+0	646.1704E+0	1.123E+3	1.125E+3	1.122E+3	1.123333333333E+3
786E+0	646.2003E+0	1.122E+3	1.128E+3	1.122E+3	1.124E+3
787E+0	646.2303E+0	1.123E+3	1.122E+3	1.119E+3	1.121333333333E+3
788E+0	646.2603E+0	1.125E+3	1.127E+3	1.123E+3	1.125E+3
789E+0	646.2903E+0	1.121E+3	1.124E+3	1.126E+3	1.123666666667E+3
790E+0	646.3202E+0	1.127E+3	1.124E+3	1.121E+3	1.124E+3
791E+0	646.3502E+0	1.122E+3	1.122E+3	1.12E+3	1.121333333333E+3
792E+0	646.3802E+0	1.124E+3	1.126E+3	1.122E+3	1.124E+3
793E+0	646.4101E+0	1.123E+3	1.121E+3	1.118E+3	1.120666666667E+3
794E+0	646.4401E+0	1.125E+3	1.125E+3	1.121E+3	1.123666666667E+3
795E+0	646.4701E+0	1.126E+3	1.118E+3	1.119E+3	1.121E+3
796E+0	646.5E+0	1.118E+3	1.12E+3	1.123E+3	1.120333333333E+3
797E+0	646.53E+0	1.125E+3	1.124E+3	1.118E+3	1.122333333333E+3
798E+0	646.56E+0	1.12E+3	1.122E+3	1.119E+3	1.120333333333E+3
799E+0	646.5899E+0	1.128E+3	1.123E+3	1.124E+3	1.125E+3
800E+0	646.6199E+0	1.12E+3	1.125E+3	1.125E+3	1.123333333333E+3
801E+0	646.6498E+0	1.123E+3	1.12E+3	1.121E+3	1.121333333333E+3
802E+0	646.6798E+0	1.124E+3	1.122E+3	1.123E+3	1.123E+3
803E+0	646.7097E+0	1.125E+3	1.119E+3	1.122E+3	1.122E+3
804E+0	646.7397E+0	1.126E+3	1.127E+3	1.121E+3	1.124666666667E+3
805E+0	646.7696E+0	1.123E+3	1.121E+3	1.124E+3	1.122666666667E+3
806E+0	646.7996E+0	1.12E+3	1.121E+3	1.121E+3	1.120666666667E+3
807E+0	646.8295E+0	1.123E+3	1.12E+3	1.122E+3	1.121666666667E+3
808E+0	646.8594E+0	1.125E+3	1.125E+3	1.124E+3	1.124666666667E+3
809E+0	646.8894E+0	1.123E+3	1.123E+3	1.125E+3	1.123666666667E+3
810E+0	646.9193E+0	1.121E+3	1.122E+3	1.122E+3	1.121666666667E+3
811E+0	646.9492E+0	1.118E+3	1.122E+3	1.121E+3	1.120333333333E+3
812E+0	646.9792E+0	1.121E+3	1.119E+3	1.122E+3	1.120666666667E+3
813E+0	647.0091E+0	1.118E+3	1.123E+3	1.123E+3	1.121333333333E+3
814E+0	647.039E+0	1.121E+3	1.129E+3	1.126E+3	1.125333333333E+3
815E+0	647.069E+0	1.125E+3	1.12E+3	1.12E+3	1.121666666667E+3
816E+0	647.0989E+0	1.125E+3	1.125E+3	1.121E+3	1.123666666667E+3
817E+0	647.1288E+0	1.125E+3	1.126E+3	1.115E+3	1.122E+3
818E+0	647.1587E+0	1.121E+3	1.124E+3	1.118E+3	1.121E+3
819E+0	647.1887E+0	1.12E+3	1.125E+3	1.121E+3	1.122E+3
820E+0	647.2186E+0	1.123E+3	1.123E+3	1.121E+3	1.122333333333E+3
821E+0	647.2485E+0	1.12E+3	1.12E+3	1.12E+3	1.12E+3
822E+0	647.2784E+0	1.122E+3	1.121E+3	1.117E+3	1.12E+3
823E+0	647.3083E+0	1.12E+3	1.124E+3	1.121E+3	1.121666666667E+3
824E+0	647.3383E+0	1.12E+3	1.124E+3	1.12E+3	1.121333333333E+3
825E+0	647.3682E+0	1.121E+3	1.123E+3	1.122E+3	1.122E+3
826E+0	647.3981E+0	1.12E+3	1.12E+3	1.122E+3	1.120666666667E+3
827E+0	647.428E+0	1.12E+3	1.122E+3	1.121E+3	1.121E+3
828E+0	647.4579E+0	1.117E+3	1.123E+3	1.117E+3	1.119E+3
829E+0	647.4878E+0	1.122E+3	1.124E+3	1.121E+3	1.122333333333E+3
830E+0	647.5177E+0	1.124E+3	1.119E+3	1.119E+3	1.120666666667E+3
831E+0	647.5476E+0	1.124E+3	1.121E+3	1.123E+3	1.122666666667E+3
832E+0	647.5775E+0	1.119E+3	1.12E+3	1.119E+3	1.119333333333E+3
833E+0	647.6074E+0	1.116E+3	1.121E+3	1.119E+3	1.118666666667E+3
834E+0	647.6373E+0	1.12E+3	1.125E+3	1.122E+3	1.122333333333E+3
835E+0	647.6672E+0	1.118E+3	1.12E+3	1.123E+3	1.120333333333E+3
836E+0	647.6971E+0	1.121E+3	1.124E+3	1.118E+3	1.121E+3
837E+0	647.727E+0	1.117E+3	1.119E+3	1.117E+3	1.117666666667E+3
838E+0	647.7569E+0	1.119E+3	1.122E+3	1.123E+3	1.121333333333E+3
839E+0	647.7868E+0	1.122E+3	1.123E+3	1.119E+3	1.121333333333E+3
840E+0	647.8166E+0	1.124E+3	1.122E+3	1.12E+3	1.122E+3
841E+0	647.8465E+0	1.122E+3	1.12E+3	1.121E+3	1.121E+3
842E+0	647.8764E+0	1.118E+3	1.117E+3	1.119E+3	1.118E+3
843E+0	647.9063E+0	1.12E+3	1.121E+3	1.119E+3	1.12E+3
844E+0	647.9362E+0	1.12E+3	1.125E+3	1.116E+3	1.120333333333E+3
845E+0	647.966E+0	1.123E+3	1.12E+3	1.12E+3	1.121E+3
846E+0	647.9959E+0	1.116E+3	1.117E+3	1.124E+3	1.119E+3
847E+0	648.0258E+0	1.117E+3	1.121E+3	1.117E+3	1.118333333333E+3
848E+0	648.0557E+0	1.122E+3	1.123E+3	1.115E+3	1.12E+3
849E+0	648.0855E+0	1.12E+3	1.12E+3	1.121E+3	1.120333333333E+3
850E+0	648.1154E+0	1.121E+3	1.118E+3	1.12E+3	1.119666666667E+3
851E+0	648.1453E+0	1.116E+3	1.119E+3	1.119E+3	1.118E+3
852E+0	648.1751E+0	1.119E+3	1.121E+3	1.117E+3	1.119E+3
853E+0	648.205E+0	1.118E+3	1.121E+3	1.115E+3	1.118E+3
854E+0	648.2349E+0	1.12E+3	1.122E+3	1.116E+3	1.119333333333E+3
855E+0	648.2647E+0	1.123E+3	1.121E+3	1.12E+3	1.121333333333E+3
856E+0	648.2946E+0	1.118E+3	1.118E+3	1.123E+3	1.119666666667E+3
857E+0	648.3244E+0	1.116E+3	1.124E+3	1.12E+3	1.12E+3
858E+0	648.3543E+0	1.12E+3	1.123E+3	1.119E+3	1.120666666667E+3
859E+0	648.3841E+0	1.119E+3	1.119E+3	1.124E+3	1.120666666667E+3
860E+0	648.414E+0	1.119E+3	1.121E+3	1.12E+3	1.12E+3
