#2018-10-10
#21:48
#Balayage par: Administrateur
#ScanTask Size: 141,81


#Y Axis.Position(Units)        	X Axis.Position(Units)        	LeafMagnetometer.X(nT)        	LeafMagnetometer.Y(nT)        	LeafMagnetometer.Z(nT)        	LeafMagnetometer.Total(nT)    
625E+0	415E+0	12.634565673828125E+3	-5.4487026977539062E+3	-57.5725615234375E+3	59.193926210139667E+3
630E+0	415E+0	12.617840576171875E+3	-5.4565035400390625E+3	-57.5946044921875E+3	59.212516782597493E+3
635E+0	415E+0	12.603329956054687E+3	-5.466281982421875E+3	-57.612638671875E+3	59.227870236916744E+3
640E+0	415E+0	12.583526245117187E+3	-5.4748016357421875E+3	-57.6405400390625E+3	59.251589117755371E+3
645E+0	415E+0	12.57761328125E+3	-5.485005126953125E+3	-57.6570087890625E+3	59.267297300616374E+3
650E+0	415E+0	12.562554077148437E+3	-5.493973388671875E+3	-57.67924560546875E+3	59.286568896498029E+3
655E+0	415E+0	12.555714233398437E+3	-5.5003490600585937E+3	-57.696650390625E+3	59.302644594649064E+3
660E+0	415E+0	12.546321899414062E+3	-5.50589892578125E+3	-57.71439697265625E+3	59.318437667583741E+3
665E+0	415E+0	12.54569873046875E+3	-5.514590576171875E+3	-57.7305166015625E+3	59.334796399916871E+3
670E+0	415E+0	12.540907958984375E+3	-5.5164609985351562E+3	-57.74036279296875E+3	59.343538866767398E+3
675E+0	415E+0	12.538442260742187E+3	-5.5208970947265625E+3	-57.7511689453125E+3	59.353944568938066E+3
680E+0	415E+0	12.535735961914062E+3	-5.522093994140625E+3	-57.76463134765625E+3	59.366584071143465E+3
685E+0	415E+0	12.535298217773437E+3	-5.5268060302734375E+3	-57.7825126953125E+3	59.384327606217252E+3
690E+0	415E+0	12.538487182617187E+3	-5.5283599853515625E+3	-57.7841337890625E+3	59.386723162226342E+3
695E+0	415E+0	12.534119140625E+3	-5.5308615112304687E+3	-57.79726025390625E+3	59.398806523099491E+3
700E+0	415E+0	12.529762084960937E+3	-5.5278804931640625E+3	-57.8020068359375E+3	59.40222858745938E+3
705E+0	415E+0	12.535505859375E+3	-5.5267487182617187E+3	-57.809240234375E+3	59.410373202509654E+3
710E+0	415E+0	12.531895141601562E+3	-5.5266177368164062E+3	-57.815703125E+3	59.415887852082713E+3
715E+0	415E+0	12.538955932617187E+3	-5.52845556640625E+3	-57.8169287109375E+3	59.418740863422718E+3
720E+0	415E+0	12.53734716796875E+3	-5.52539111328125E+3	-57.825166015625E+3	59.426133033998172E+3
725E+0	415E+0	12.547389404296875E+3	-5.521566162109375E+3	-57.82356494140625E+3	59.426338523058264E+3
730E+0	415E+0	12.549856079101562E+3	-5.5171700439453125E+3	-57.828115234375E+3	59.430879149272216E+3
735E+0	415E+0	12.565237670898437E+3	-5.5106410522460937E+3	-57.82851025390625E+3	59.433907444410404E+3
740E+0	415E+0	12.573608764648437E+3	-5.5004659423828125E+3	-57.82001513671875E+3	59.426470149472916E+3
745E+0	415E+0	12.5852421875E+3	-5.4962613525390625E+3	-57.82113330078125E+3	59.429632193042584E+3
750E+0	415E+0	12.595300537109375E+3	-5.4830899658203125E+3	-57.80951708984375E+3	59.419244748750309E+3
755E+0	415E+0	12.605749267578125E+3	-5.4731932373046875E+3	-57.80782275390625E+3	59.418899961577153E+3
760E+0	415E+0	12.617285888671875E+3	-5.4593050537109375E+3	-57.80091943359375E+3	59.413354438319067E+3
765E+0	415E+0	12.631129638671875E+3	-5.4524464111328125E+3	-57.7844609375E+3	59.399654163175597E+3
770E+0	415E+0	12.637573120117187E+3	-5.44129248046875E+3	-57.782994140625E+3	59.398575966871314E+3
775E+0	415E+0	12.657061157226562E+3	-5.4235615844726562E+3	-57.7660771484375E+3	59.384646829770078E+3
780E+0	415E+0	12.668574340820312E+3	-5.4126453247070312E+3	-57.74945751953125E+3	59.369940159796919E+3
785E+0	415E+0	12.693402709960937E+3	-5.3951786499023437E+3	-57.7369697265625E+3	59.361507359951647E+3
790E+0	415E+0	12.710060791015625E+3	-5.3743726196289062E+3	-57.717857421875E+3	59.344595587056785E+3
795E+0	415E+0	12.731603881835937E+3	-5.3539335327148437E+3	-57.6974072265625E+3	59.327477268234434E+3
800E+0	415E+0	12.749312866210937E+3	-5.3342088623046875E+3	-57.67593994140625E+3	59.308627063441869E+3
805E+0	415E+0	12.781651611328125E+3	-5.3115078735351562E+3	-57.6475244140625E+3	59.285919298650551E+3
810E+0	415E+0	12.795098266601562E+3	-5.2916183471679687E+3	-57.623716796875E+3	59.263891161012267E+3
815E+0	415E+0	12.8289130859375E+3	-5.2637421875E+3	-57.590357421875E+3	59.23628719738526E+3
820E+0	415E+0	12.842381469726562E+3	-5.2376290283203125E+3	-57.5613671875E+3	59.20870707593199E+3
825E+0	415E+0	12.871938842773437E+3	-5.216135986328125E+3	-57.53287451171875E+3	59.185530738597299E+3
830E+0	415E+0	12.897061279296875E+3	-5.1836843872070312E+3	-57.4944404296875E+3	59.150788852836173E+3
835E+0	415E+0	12.912686401367187E+3	-5.1524878540039062E+3	-57.46117138671875E+3	59.119135245040263E+3
840E+0	415E+0	12.937640869140625E+3	-5.1142686767578125E+3	-57.418736328125E+3	59.080031131007534E+3
845E+0	415E+0	12.966677856445312E+3	-5.0848861694335937E+3	-57.376216796875E+3	59.042539348907536E+3
850E+0	415E+0	12.985553466796875E+3	-5.049499755859375E+3	-57.3367685546875E+3	59.005317431069307E+3
855E+0	415E+0	13.014566528320312E+3	-5.0100824584960937E+3	-57.28763232421875E+3	58.960606765212346E+3
860E+0	415E+0	13.039447143554687E+3	-4.9723203125E+3	-57.2348095703125E+3	58.91158668373042E+3
865E+0	415E+0	13.059884033203125E+3	-4.9294876708984375E+3	-57.1877470703125E+3	58.866792624386406E+3
870E+0	415E+0	13.0913955078125E+3	-4.8863369750976562E+3	-57.12977099609375E+3	58.813876940161608E+3
875E+0	415E+0	13.106633422851562E+3	-4.847038818359375E+3	-57.08120947265625E+3	58.766848933068533E+3
880E+0	415E+0	13.1309541015625E+3	-4.792760986328125E+3	-57.02132080078125E+3	58.709658551213011E+3
885E+0	415E+0	13.1548583984375E+3	-4.7545076293945312E+3	-56.9607431640625E+3	58.653067130184412E+3
890E+0	415E+0	13.178145141601562E+3	-4.7025771484375E+3	-56.90536572265625E+3	58.600331441728114E+3
895E+0	415E+0	13.201015014648437E+3	-4.6519850463867187E+3	-56.83698681640625E+3	58.535043230308976E+3
900E+0	415E+0	13.222251831054687E+3	-4.6018270263671875E+3	-56.77588525390625E+3	58.476545798084444E+3
905E+0	415E+0	13.251018676757812E+3	-4.5449593505859375E+3	-56.71332861328125E+3	58.41787713414758E+3
910E+0	415E+0	13.266898803710937E+3	-4.4891435241699219E+3	-56.641875E+3	58.347798247760031E+3
915E+0	415E+0	13.291860595703125E+3	-4.4323384704589844E+3	-56.57047119140625E+3	58.279824178796218E+3
920E+0	415E+0	13.3096416015625E+3	-4.36880615234375E+3	-56.4942734375E+3	58.205124315718909E+3
925E+0	415E+0	13.332699462890625E+3	-4.3101816101074219E+3	-56.41580859375E+3	58.129876381532231E+3
930E+0	415E+0	13.347636962890625E+3	-4.2433744201660156E+3	-56.33844677734375E+3	58.053308493466859E+3
935E+0	415E+0	13.36398486328125E+3	-4.17557568359375E+3	-56.25696142578125E+3	57.973077732100828E+3
940E+0	415E+0	13.37977880859375E+3	-4.1090112915039062E+3	-56.176626953125E+3	57.89400921045195E+3
945E+0	415E+0	13.401094848632812E+3	-4.0382023620605469E+3	-56.09082568359375E+3	57.810704344711914E+3
950E+0	415E+0	13.414059204101562E+3	-3.9701371765136719E+3	-55.9998310546875E+3	57.720711090909455E+3
955E+0	415E+0	13.4216435546875E+3	-3.8938345947265625E+3	-55.9177001953125E+3	57.637592945355041E+3
960E+0	415E+0	13.438098388671875E+3	-3.8144577026367187E+3	-55.82343701171875E+3	57.544671675028971E+3
965E+0	415E+0	13.454276489257812E+3	-3.7426108703613281E+3	-55.734158203125E+3	57.457127056407931E+3
970E+0	415E+0	13.467322998046875E+3	-3.6569522094726562E+3	-55.63670068359375E+3	57.360135178330274E+3
975E+0	415E+0	13.47935205078125E+3	-3.5750201110839844E+3	-55.53736328125E+3	57.261442968769697E+3
980E+0	415E+0	13.486947631835937E+3	-3.4927213134765625E+3	-55.4423212890625E+3	57.165971568160596E+3
985E+0	415E+0	13.49873388671875E+3	-3.4047502136230469E+3	-55.33678125E+3	57.061089888959323E+3
990E+0	415E+0	13.505709716796875E+3	-3.3184869995117187E+3	-55.2285869140625E+3	56.952733195345325E+3
995E+0	415E+0	13.5067802734375E+3	-3.2250758666992187E+3	-55.133224609375E+3	56.855142558846441E+3
1E+3	415E+0	13.510777099609375E+3	-3.1264130249023437E+3	-55.01937939453125E+3	56.740181580341137E+3
300E+0	420E+0	13.506801635742187E+3	-3.0348622436523437E+3	-54.91549462890625E+3	56.633524869369947E+3
305E+0	420E+0	14.127923828125E+3	-3.8205217895507812E+3	-55.94673828125E+3	57.82933931802374E+3
310E+0	420E+0	14.100409057617187E+3	-3.8623435974121094E+3	-55.96836767578125E+3	57.84632885760886E+3
315E+0	420E+0	14.07661181640625E+3	-3.9106086730957031E+3	-55.99357080078125E+3	57.868162386566546E+3
320E+0	420E+0	14.052672607421875E+3	-3.9511533203125E+3	-56.01631591796875E+3	57.887107527041917E+3
325E+0	420E+0	14.025904663085937E+3	-3.9978211669921875E+3	-56.04107373046875E+3	57.907778214981583E+3
330E+0	420E+0	13.998476928710937E+3	-4.0363290100097656E+3	-56.06684716796875E+3	57.928757873072129E+3
335E+0	420E+0	13.975943725585937E+3	-4.0786485900878906E+3	-56.0916455078125E+3	57.950283773490089E+3
340E+0	420E+0	13.950043334960937E+3	-4.1181545104980469E+3	-56.1162900390625E+3	57.970693326727225E+3
345E+0	420E+0	13.928441162109375E+3	-4.1578622741699219E+3	-56.14330517578125E+3	57.994485868827738E+3
350E+0	420E+0	13.898403442382812E+3	-4.1991592407226562E+3	-56.17260302734375E+3	58.018619706167519E+3
355E+0	420E+0	13.874833740234375E+3	-4.2346033325195312E+3	-56.196669921875E+3	58.038857606592312E+3
360E+0	420E+0	13.854380737304687E+3	-4.2719136352539062E+3	-56.22669384765625E+3	58.065777881923001E+3
365E+0	420E+0	13.83802197265625E+3	-4.3120764465332031E+3	-56.2555537109375E+3	58.092792309781798E+3
370E+0	420E+0	13.806880004882812E+3	-4.35099951171875E+3	-56.2839150390625E+3	58.115752458461116E+3
375E+0	420E+0	13.793311889648437E+3	-4.3868045654296875E+3	-56.3095869140625E+3	58.140083610925183E+3
380E+0	420E+0	13.768263671875E+3	-4.4222308959960937E+3	-56.33695361328125E+3	58.16333835289652E+3
385E+0	420E+0	13.746753784179687E+3	-4.4527890014648437E+3	-56.36499609375E+3	58.187744975008449E+3
390E+0	420E+0	13.718551147460937E+3	-4.4882791748046875E+3	-56.39272412109375E+3	58.21067685701872E+3
395E+0	420E+0	13.702158569335937E+3	-4.5212189331054687E+3	-56.420255859375E+3	58.236039554481322E+3
400E+0	420E+0	13.6792021484375E+3	-4.5548184814453125E+3	-56.45185595703125E+3	58.263876854645161E+3
405E+0	420E+0	13.659254516601562E+3	-4.5852118835449219E+3	-56.47654931640625E+3	58.285508271658327E+3
410E+0	420E+0	13.637154174804687E+3	-4.6159103698730469E+3	-56.50685595703125E+3	58.312123952594215E+3
415E+0	420E+0	13.612285888671875E+3	-4.6461412963867187E+3	-56.53577392578125E+3	58.33673811120131E+3
420E+0	420E+0	13.584847045898437E+3	-4.6754829711914062E+3	-56.5650810546875E+3	58.361092020813099E+3
425E+0	420E+0	13.568451904296875E+3	-4.7071495361328125E+3	-56.59327001953125E+3	58.38714452134804E+3
430E+0	420E+0	13.545111206054687E+3	-4.7374376831054687E+3	-56.626455078125E+3	58.416342464661618E+3
435E+0	420E+0	13.527129272460937E+3	-4.7611253051757812E+3	-56.65120263671875E+3	58.438093091648421E+3
440E+0	420E+0	13.50625244140625E+3	-4.7927608032226562E+3	-56.6816943359375E+3	58.465411350584138E+3
445E+0	420E+0	13.4861240234375E+3	-4.8179955444335937E+3	-56.70527197265625E+3	58.485698556346775E+3
450E+0	420E+0	13.466929931640625E+3	-4.8434429931640625E+3	-56.730064453125E+3	58.507415674201489E+3
455E+0	420E+0	13.443956909179687E+3	-4.86829443359375E+3	-56.7553662109375E+3	58.528730172148367E+3
460E+0	420E+0	13.425459838867187E+3	-4.895265380859375E+3	-56.7856689453125E+3	58.556120047633522E+3
465E+0	420E+0	13.394430297851562E+3	-4.9163424682617187E+3	-56.80705322265625E+3	58.571519690959154E+3
470E+0	420E+0	13.372027709960937E+3	-4.9424209594726562E+3	-56.83651123046875E+3	58.597168022180966E+3
475E+0	420E+0	13.345421997070312E+3	-4.9655447387695312E+3	-56.85898388671875E+3	58.614855213225572E+3
480E+0	420E+0	13.329053955078125E+3	-4.988489013671875E+3	-56.88543994140625E+3	58.638743901570277E+3
485E+0	420E+0	13.307091674804687E+3	-5.0080994873046875E+3	-56.91417138671875E+3	58.663301494721898E+3
490E+0	420E+0	13.278337646484375E+3	-5.030429931640625E+3	-56.9387392578125E+3	58.682534529561242E+3
495E+0	420E+0	13.259809204101562E+3	-5.0535686645507812E+3	-56.96503369140625E+3	58.705847798219263E+3
500E+0	420E+0	13.235316284179687E+3	-5.0728922729492187E+3	-56.99416015625E+3	58.730252883862849E+3
505E+0	420E+0	13.213564453125E+3	-5.0968368530273437E+3	-57.01858837890625E+3	58.75113541598375E+3
510E+0	420E+0	13.186916870117187E+3	-5.1102406005859375E+3	-57.0427431640625E+3	58.769757143087976E+3
515E+0	420E+0	13.156043701171875E+3	-5.1337630004882812E+3	-57.07074072265625E+3	58.792065247093793E+3
520E+0	420E+0	13.134571166992187E+3	-5.15015625E+3	-57.09821044921875E+3	58.815364640604283E+3
525E+0	420E+0	13.11024609375E+3	-5.1715098876953125E+3	-57.1235390625E+3	58.83640168775028E+3
530E+0	420E+0	13.087650024414062E+3	-5.1902023315429687E+3	-57.1484248046875E+3	58.857179442248715E+3
535E+0	420E+0	13.05740771484375E+3	-5.2045598754882812E+3	-57.17902734375E+3	58.88144825406521E+3
540E+0	420E+0	13.030655639648437E+3	-5.2245795288085937E+3	-57.2053916015625E+3	58.902899098526257E+3
545E+0	420E+0	13.004932861328125E+3	-5.23789599609375E+3	-57.231072265625E+3	58.923339096209675E+3
550E+0	420E+0	12.983545776367187E+3	-5.2572982177734375E+3	-57.26065478515625E+3	58.949085200994865E+3
555E+0	420E+0	12.961691284179687E+3	-5.27445458984375E+3	-57.28515966796875E+3	58.969612773296416E+3
560E+0	420E+0	12.935337646484375E+3	-5.291749755859375E+3	-57.31386328125E+3	58.993261274279852E+3
565E+0	420E+0	12.9144970703125E+3	-5.3016945190429687E+3	-57.340501953125E+3	59.015470419857927E+3
570E+0	420E+0	12.8957470703125E+3	-5.3207018432617187E+3	-57.367658203125E+3	59.039467378185582E+3
575E+0	420E+0	12.87371875E+3	-5.3333760986328125E+3	-57.39456201171875E+3	59.061947295691607E+3
580E+0	420E+0	12.85413916015625E+3	-5.3510407104492187E+3	-57.42164208984375E+3	59.085598068064049E+3
585E+0	420E+0	12.8296728515625E+3	-5.3633141479492187E+3	-57.44974755859375E+3	59.108709948181255E+3
590E+0	420E+0	12.802573486328125E+3	-5.3760405883789062E+3	-57.47247412109375E+3	59.126079617405499E+3
595E+0	420E+0	12.78233056640625E+3	-5.3887182006835937E+3	-57.50003466796875E+3	59.149646051804833E+3
600E+0	420E+0	12.756475219726562E+3	-5.4060167846679687E+3	-57.52784912109375E+3	59.172683964774784E+3
605E+0	420E+0	12.73340673828125E+3	-5.4126480712890625E+3	-57.5517216796875E+3	59.191531412372991E+3
610E+0	420E+0	12.711221801757812E+3	-5.4257894897460937E+3	-57.576248046875E+3	59.211815924481067E+3
615E+0	420E+0	12.689428100585937E+3	-5.4357208862304687E+3	-57.6009404296875E+3	59.232064182221045E+3
620E+0	420E+0	12.669140991210937E+3	-5.44948193359375E+3	-57.62584130859375E+3	59.253202164753384E+3
625E+0	420E+0	12.65004248046875E+3	-5.459378662109375E+3	-57.64940625E+3	59.27295239925498E+3
630E+0	420E+0	12.63603857421875E+3	-5.4692340698242187E+3	-57.67327490234375E+3	59.294089710815679E+3
635E+0	420E+0	12.620668701171875E+3	-5.4816316528320312E+3	-57.69575048828125E+3	59.313822787553749E+3
640E+0	420E+0	12.602861938476562E+3	-5.4903838500976562E+3	-57.71885009765625E+3	59.333317562547236E+3
645E+0	420E+0	12.589477783203125E+3	-5.4949185180664062E+3	-57.73802734375E+3	59.349551867575457E+3
650E+0	420E+0	12.581138061523437E+3	-5.5057787475585937E+3	-57.75444189453125E+3	59.364759133428641E+3
655E+0	420E+0	12.57395068359375E+3	-5.5142208251953125E+3	-57.77547314453125E+3	59.384480809894696E+3
660E+0	420E+0	12.57043359375E+3	-5.520384521484375E+3	-57.795326171875E+3	59.403625144610865E+3
665E+0	420E+0	12.557973999023437E+3	-5.5222283935546875E+3	-57.80985546875E+3	59.415297679756026E+3
670E+0	420E+0	12.55996630859375E+3	-5.5274034423828125E+3	-57.82664599609375E+3	59.432535885957834E+3
675E+0	420E+0	12.55935595703125E+3	-5.5356480102539062E+3	-57.83443896484375E+3	59.440756673097072E+3
680E+0	420E+0	12.561421875E+3	-5.53470361328125E+3	-57.84676806640625E+3	59.453100891265574E+3
685E+0	420E+0	12.556681640625E+3	-5.53785888671875E+3	-57.85668603515625E+3	59.462044132933923E+3
690E+0	420E+0	12.558758911132812E+3	-5.5387178955078125E+3	-57.868087890625E+3	59.47365639211396E+3
695E+0	420E+0	12.560510864257812E+3	-5.5415014038085937E+3	-57.87842919921875E+3	59.484347433519571E+3
700E+0	420E+0	12.5550498046875E+3	-5.537962646484375E+3	-57.88499755859375E+3	59.489257298144344E+3
705E+0	420E+0	12.555460083007812E+3	-5.5407201538085937E+3	-57.891478515625E+3	59.495906402190121E+3
710E+0	420E+0	12.561634033203125E+3	-5.5404302368164062E+3	-57.89796435546875E+3	59.50349360307397E+3
715E+0	420E+0	12.560153198242187E+3	-5.5386057739257812E+3	-57.90488720703125E+3	59.509747314482396E+3
720E+0	420E+0	12.570379272460937E+3	-5.5341836547851562E+3	-57.910078125E+3	59.516545720186405E+3
725E+0	420E+0	12.576235229492187E+3	-5.526978759765625E+3	-57.9070439453125E+3	59.514161783343865E+3
730E+0	420E+0	12.585258422851562E+3	-5.5281607666015625E+3	-57.9169072265625E+3	59.525776181292225E+3
735E+0	420E+0	12.59131982421875E+3	-5.5194091186523437E+3	-57.91327099609375E+3	59.522706483246809E+3
740E+0	420E+0	12.605126831054687E+3	-5.5120523071289062E+3	-57.90902587890625E+3	59.520816341352933E+3
745E+0	420E+0	12.611180297851562E+3	-5.502214111328125E+3	-57.90682421875E+3	59.519047155826302E+3
750E+0	420E+0	12.630800170898437E+3	-5.490396728515625E+3	-57.8958916015625E+3	59.511479815054168E+3
755E+0	420E+0	12.641692260742187E+3	-5.4831842651367187E+3	-57.893146484375E+3	59.5104581749321E+3
760E+0	420E+0	12.646625122070312E+3	-5.4721949462890625E+3	-57.88988720703125E+3	59.507322591936347E+3
765E+0	420E+0	12.667130859375E+3	-5.4594927978515625E+3	-57.87615625E+3	59.497161652659663E+3
770E+0	420E+0	12.677182373046875E+3	-5.4471781616210937E+3	-57.8664140625E+3	59.488697364379601E+3
775E+0	420E+0	12.692468627929687E+3	-5.4315484008789062E+3	-57.8548154296875E+3	59.479246085216691E+3
780E+0	420E+0	12.709634399414062E+3	-5.4161544799804687E+3	-57.838107421875E+3	59.465256286933771E+3
785E+0	420E+0	12.733563110351562E+3	-5.3989453125E+3	-57.824984375E+3	59.456046915246683E+3
790E+0	420E+0	12.753426025390625E+3	-5.3843740234375E+3	-57.80095849609375E+3	59.435618002785239E+3
795E+0	420E+0	12.775782592773437E+3	-5.3661639404296875E+3	-57.78318603515625E+3	59.421489129205358E+3
800E+0	420E+0	12.797183715820312E+3	-5.3434282836914062E+3	-57.7639775390625E+3	59.405366931118347E+3
805E+0	420E+0	12.8234052734375E+3	-5.3192233276367187E+3	-57.7326337890625E+3	59.378374511402828E+3
810E+0	420E+0	12.840747680664062E+3	-5.2956619262695312E+3	-57.7127763671875E+3	59.360709792604903E+3
815E+0	420E+0	12.87343212890625E+3	-5.2686148071289062E+3	-57.678169921875E+3	59.331739822663163E+3
820E+0	420E+0	12.895777709960937E+3	-5.2491246337890625E+3	-57.65217138671875E+3	59.309592280961944E+3
825E+0	420E+0	12.92263134765625E+3	-5.2144607543945312E+3	-57.6192626953125E+3	59.280392298268423E+3
830E+0	420E+0	12.944030029296875E+3	-5.18852197265625E+3	-57.58060107421875E+3	59.245208038535209E+3
835E+0	420E+0	12.963333374023437E+3	-5.1561656494140625E+3	-57.54743603515625E+3	59.214371982570585E+3
840E+0	420E+0	12.991226196289062E+3	-5.1209698486328125E+3	-57.50518359375E+3	59.176370220852426E+3
845E+0	420E+0	13.023072265625E+3	-5.09449365234375E+3	-57.46159619140625E+3	59.138732958518907E+3
850E+0	420E+0	13.042530883789062E+3	-5.056769287109375E+3	-57.4220595703125E+3	59.101369781491463E+3
855E+0	420E+0	13.069998901367187E+3	-5.0123671875E+3	-57.37401611328125E+3	59.056980200389174E+3
860E+0	420E+0	13.101770751953125E+3	-4.9792200317382812E+3	-57.3221640625E+3	59.010845749424014E+3
865E+0	420E+0	13.126045532226562E+3	-4.9346105346679687E+3	-57.273046875E+3	58.964783904652897E+3
870E+0	420E+0	13.15726953125E+3	-4.8931701049804687E+3	-57.21531591796875E+3	58.912219791149349E+3
875E+0	420E+0	13.175021484375E+3	-4.84991357421875E+3	-57.1635029296875E+3	58.862292274171734E+3
880E+0	420E+0	13.204278442382812E+3	-4.8037684936523437E+3	-57.10849755859375E+3	58.811649562130333E+3
885E+0	420E+0	13.223156005859375E+3	-4.7573872680664062E+3	-57.0453818359375E+3	58.750834669393233E+3
890E+0	420E+0	13.247075073242187E+3	-4.707822509765625E+3	-56.9899228515625E+3	58.698384933256653E+3
895E+0	420E+0	13.272725463867187E+3	-4.654964111328125E+3	-56.92089892578125E+3	58.632952279826502E+3
900E+0	420E+0	13.295320922851562E+3	-4.6074970397949219E+3	-56.85719677734375E+3	58.572483511688435E+3
905E+0	420E+0	13.313554565429687E+3	-4.5482330932617187E+3	-56.79415380859375E+3	58.510798378695777E+3
910E+0	420E+0	13.336506591796875E+3	-4.4944496154785156E+3	-56.72208349609375E+3	58.441916617188188E+3
915E+0	420E+0	13.365345458984375E+3	-4.4341317138671875E+3	-56.65546923828125E+3	58.379247599036891E+3
920E+0	420E+0	13.385136840820312E+3	-4.3717783508300781E+3	-56.57296630859375E+3	58.299016838220137E+3
925E+0	420E+0	13.403578979492187E+3	-4.3169695129394531E+3	-56.50004296875E+3	58.228408178738864E+3
930E+0	420E+0	13.427046752929687E+3	-4.2440352783203125E+3	-56.42071875E+3	58.151487977304059E+3
935E+0	420E+0	13.447286254882812E+3	-4.179637451171875E+3	-56.33727392578125E+3	58.070541308131796E+3
940E+0	420E+0	13.46296875E+3	-4.1149220886230469E+3	-56.2590634765625E+3	57.993679221047736E+3
945E+0	420E+0	13.479314819335937E+3	-4.0432762756347656E+3	-56.17015283203125E+3	57.906188351184108E+3
950E+0	420E+0	13.495145141601562E+3	-3.9714855041503906E+3	-56.08170166015625E+3	57.819110193701483E+3
955E+0	420E+0	13.510132202148437E+3	-3.8998707580566406E+3	-56.0014599609375E+3	57.739905721399387E+3
960E+0	420E+0	13.524055786132812E+3	-3.818738037109375E+3	-55.90328564453125E+3	57.642524236926198E+3
965E+0	420E+0	13.546216552734375E+3	-3.7475672912597656E+3	-55.81235302734375E+3	57.554873037136349E+3
970E+0	420E+0	13.5557197265625E+3	-3.6607662658691406E+3	-55.71885009765625E+3	57.460851252695422E+3
975E+0	420E+0	13.582158325195312E+3	-3.582052978515625E+3	-55.6156962890625E+3	57.362116419702259E+3
980E+0	420E+0	13.58918310546875E+3	-3.4969673156738281E+3	-55.5186396484375E+3	57.264427416387225E+3
985E+0	420E+0	13.597189697265625E+3	-3.4038819885253906E+3	-55.41406396484375E+3	57.15932970382279E+3
990E+0	420E+0	13.604515747070312E+3	-3.3203052978515625E+3	-55.3070498046875E+3	57.052410471166142E+3
995E+0	420E+0	13.607662353515625E+3	-3.2268880004882812E+3	-55.212234375E+3	56.955883014632265E+3
1E+3	420E+0	13.610789916992187E+3	-3.1316225280761719E+3	-55.09799853515625E+3	56.840572200886498E+3
300E+0	425E+0	13.609643920898437E+3	-3.0411884155273437E+3	-54.9925107421875E+3	56.733130481687192E+3
305E+0	425E+0	14.117670532226562E+3	-3.8128269958496094E+3	-56.0596201171875E+3	57.935547804604925E+3
310E+0	425E+0	14.090392211914062E+3	-3.8571875915527344E+3	-56.08553076171875E+3	57.956916605426719E+3
315E+0	425E+0	14.06231689453125E+3	-3.8993879699707031E+3	-56.1095107421875E+3	57.97612929177445E+3
320E+0	425E+0	14.041124267578125E+3	-3.9459332580566406E+3	-56.13275927734375E+3	57.996642537324631E+3
325E+0	425E+0	14.01721142578125E+3	-3.9869099426269531E+3	-56.15677734375E+3	58.016908273810986E+3
330E+0	425E+0	13.999692626953125E+3	-4.0326038818359375E+3	-56.18473779296875E+3	58.042902707348658E+3
335E+0	425E+0	13.966371948242187E+3	-4.0717630310058594E+3	-56.2064033203125E+3	58.058583097543575E+3
340E+0	425E+0	13.946382568359375E+3	-4.1133356323242187E+3	-56.23612451171875E+3	58.085481911476265E+3
345E+0	425E+0	13.92391259765625E+3	-4.1580350646972656E+3	-56.2621689453125E+3	58.108490623487283E+3
350E+0	425E+0	13.894835571289062E+3	-4.195116943359375E+3	-56.29392431640625E+3	58.13494332873731E+3
355E+0	425E+0	13.8729248046875E+3	-4.2355501403808594E+3	-56.321052734375E+3	58.158914516557925E+3
360E+0	425E+0	13.84880615234375E+3	-4.2780084228515625E+3	-56.34989453125E+3	58.184206271181771E+3
365E+0	425E+0	13.831736694335937E+3	-4.3132616577148437E+3	-56.37888134765625E+3	58.21082248756387E+3
370E+0	425E+0	13.80851708984375E+3	-4.3510714416503906E+3	-56.41015576171875E+3	58.238416368150683E+3
375E+0	425E+0	13.787837890625E+3	-4.3845205993652344E+3	-56.43637255859375E+3	58.26142031212298E+3
380E+0	425E+0	13.761776489257812E+3	-4.424068603515625E+3	-56.4637978515625E+3	58.284815763273829E+3
385E+0	425E+0	13.74822265625E+3	-4.4569377746582031E+3	-56.4937998046875E+3	58.313185812506839E+3
390E+0	425E+0	13.727555908203125E+3	-4.4932352600097656E+3	-56.521638671875E+3	58.338074878212355E+3
395E+0	425E+0	13.708822631835937E+3	-4.5229671325683594E+3	-56.5560830078125E+3	58.369340702709393E+3
400E+0	425E+0	13.678390258789062E+3	-4.5524168395996094E+3	-56.5800712890625E+3	58.387736073938577E+3
405E+0	425E+0	13.660112915039062E+3	-4.5847008056640625E+3	-56.60877490234375E+3	58.413799143100099E+3
410E+0	425E+0	13.636755737304687E+3	-4.6205487060546875E+3	-56.63942431640625E+3	58.440870647419477E+3
415E+0	425E+0	13.611556030273437E+3	-4.6514215087890625E+3	-56.6677177734375E+3	58.464867641163597E+3
420E+0	425E+0	13.590458129882812E+3	-4.6792298583984375E+3	-56.70202685546875E+3	58.495435186717885E+3
425E+0	425E+0	13.568684692382812E+3	-4.7097601928710937E+3	-56.7283173828125E+3	58.518316720556111E+3
430E+0	425E+0	13.553004516601562E+3	-4.737255615234375E+3	-56.75901318359375E+3	58.546660500408026E+3
435E+0	425E+0	13.5313515625E+3	-4.7666267700195312E+3	-56.7837001953125E+3	58.567970229050152E+3
