#2018-10-11
#08:21
#Balayage par: Administrateur
#ScanTask Size: 121,81


#Y Axis.Position(Units)        	X Axis.Position(Units)        	LeafMagnetometer.X(nT)        	LeafMagnetometer.Y(nT)        	LeafMagnetometer.Z(nT)        	LeafMagnetometer.Total(nT)    
425E+0	420E+0	13.501481689453125E+3	-4.5862939147949219E+3	-56.53958447265625E+3	58.309939810099298E+3
430E+0	420E+0	13.506628784179687E+3	-4.6198720092773437E+3	-56.56208837890625E+3	58.33560169787614E+3
435E+0	420E+0	13.475883178710937E+3	-4.6285538330078125E+3	-56.59532421875E+3	58.361408988807168E+3
440E+0	420E+0	13.46003662109375E+3	-4.6550598754882812E+3	-56.62371826171875E+3	58.387396548561461E+3
445E+0	420E+0	13.428822875976562E+3	-4.6803544311523437E+3	-56.64926513671875E+3	58.40700805460487E+3
450E+0	420E+0	13.410637817382812E+3	-4.7104349975585937E+3	-56.6790517578125E+3	58.434140725987418E+3
455E+0	420E+0	13.3850517578125E+3	-4.7323526000976562E+3	-56.70195751953125E+3	58.452263214536251E+3
460E+0	420E+0	13.36199951171875E+3	-4.7495908813476562E+3	-56.73052490234375E+3	58.476101563106422E+3
465E+0	420E+0	13.342046875E+3	-4.7938822021484375E+3	-56.74733984375E+3	58.491473451597856E+3
470E+0	420E+0	13.316390747070312E+3	-4.8068135375976562E+3	-56.7811513671875E+3	58.519494478249224E+3
475E+0	420E+0	13.29257177734375E+3	-4.825248291015625E+3	-56.80565087890625E+3	58.539369666049235E+3
480E+0	420E+0	13.273745849609375E+3	-4.845617919921875E+3	-56.8431328125E+3	58.573155446393452E+3
485E+0	420E+0	13.248347412109375E+3	-4.8641602172851562E+3	-56.875548828125E+3	58.600402629647426E+3
490E+0	420E+0	13.227075927734375E+3	-4.88652978515625E+3	-56.89614501953125E+3	58.617449416176147E+3
495E+0	420E+0	13.2036474609375E+3	-4.9096118774414062E+3	-56.9274501953125E+3	58.644485785110912E+3
500E+0	420E+0	13.1799765625E+3	-4.9309110107421875E+3	-56.95476611328125E+3	58.667464518462446E+3
505E+0	420E+0	13.160613647460937E+3	-4.953710693359375E+3	-56.97810986328125E+3	58.687702074399174E+3
510E+0	420E+0	13.132519409179687E+3	-4.9773758544921875E+3	-57.007453125E+3	58.711900951816482E+3
515E+0	420E+0	13.096461669921875E+3	-4.995489013671875E+3	-57.031638671875E+3	58.728872085171686E+3
520E+0	420E+0	13.068762817382812E+3	-5.0155947875976562E+3	-57.05618603515625E+3	58.74825532128544E+3
525E+0	420E+0	13.039464477539062E+3	-5.0327427368164062E+3	-57.08026171875E+3	58.766595541548406E+3
530E+0	420E+0	13.024637939453125E+3	-5.0463759765625E+3	-57.10224609375E+3	58.785831215829123E+3
535E+0	420E+0	12.996289184570312E+3	-5.0639623413085937E+3	-57.13356103515625E+3	58.811490956629743E+3
540E+0	420E+0	12.974866333007812E+3	-5.0782489624023437E+3	-57.15968505859375E+3	58.833373572806769E+3
545E+0	420E+0	12.9476435546875E+3	-5.0969194946289062E+3	-57.188751953125E+3	58.857232436152524E+3
550E+0	420E+0	12.923807983398437E+3	-5.1133130493164062E+3	-57.21522216796875E+3	58.879137287094367E+3
555E+0	420E+0	12.897742553710937E+3	-5.126851318359375E+3	-57.23991796875E+3	58.898597902750152E+3
560E+0	420E+0	12.877087036132812E+3	-5.1458198852539062E+3	-57.2676220703125E+3	58.922660204864805E+3
565E+0	420E+0	12.857888671875E+3	-5.1573421020507812E+3	-57.297380859375E+3	58.948399394764536E+3
570E+0	420E+0	12.838344604492187E+3	-5.1725392456054687E+3	-57.32358935546875E+3	58.970946175318131E+3
575E+0	420E+0	12.812450317382812E+3	-5.1894337768554687E+3	-57.34766455078125E+3	58.990203612704761E+3
580E+0	420E+0	12.790454223632812E+3	-5.2023363647460937E+3	-57.36956103515625E+3	59.007854947529027E+3
585E+0	420E+0	12.768579467773437E+3	-5.2158013305664062E+3	-57.40012158203125E+3	59.034020542609964E+3
590E+0	420E+0	12.741566162109375E+3	-5.2304038696289062E+3	-57.42442431640625E+3	59.053108311711665E+3
595E+0	420E+0	12.724830322265625E+3	-5.2407915649414062E+3	-57.45108251953125E+3	59.07634470120952E+3
600E+0	420E+0	12.693780151367187E+3	-5.2584390869140625E+3	-57.477017578125E+3	59.096457164914202E+3
605E+0	420E+0	12.670863403320312E+3	-5.2656334228515625E+3	-57.5003544921875E+3	59.114877974289477E+3
610E+0	420E+0	12.648517822265625E+3	-5.2820028686523437E+3	-57.5263291015625E+3	59.136820436711852E+3
615E+0	420E+0	12.630706909179687E+3	-5.2934866333007812E+3	-57.55343408203125E+3	59.160408214729548E+3
620E+0	420E+0	12.616086181640625E+3	-5.299529296875E+3	-57.56512939453125E+3	59.169208783001792E+3
625E+0	420E+0	12.5925029296875E+3	-5.3148959350585937E+3	-57.5969404296875E+3	59.196513570415031E+3
630E+0	420E+0	12.5723603515625E+3	-5.3229717407226562E+3	-57.61835107421875E+3	59.213791822045015E+3
635E+0	420E+0	12.563576293945312E+3	-5.332439453125E+3	-57.641533203125E+3	59.23533697745292E+3
640E+0	420E+0	12.54071044921875E+3	-5.3412921752929687E+3	-57.66057080078125E+3	59.249815651862082E+3
645E+0	420E+0	12.533656494140625E+3	-5.347875E+3	-57.68153173828125E+3	59.26931542434849E+3
650E+0	420E+0	12.519988159179687E+3	-5.354247314453125E+3	-57.70153076171875E+3	59.286466046235444E+3
655E+0	420E+0	12.515849609375E+3	-5.3628412475585937E+3	-57.7214921875E+3	59.305797687638253E+3
660E+0	420E+0	12.50659375E+3	-5.3681945190429687E+3	-57.73279833984375E+3	59.315333379964359E+3
665E+0	420E+0	12.500512939453125E+3	-5.3743821411132812E+3	-57.75321142578125E+3	59.334482158457824E+3
670E+0	420E+0	12.499891235351562E+3	-5.3816349487304687E+3	-57.76361962890625E+3	59.345138448987374E+3
675E+0	420E+0	12.497955444335937E+3	-5.3879150390625E+3	-57.76639892578125E+3	59.348006041395522E+3
680E+0	420E+0	12.492878784179687E+3	-5.39365966796875E+3	-57.77172021484375E+3	59.352639073126738E+3
685E+0	420E+0	12.489986450195312E+3	-5.4003494262695312E+3	-57.7901689453125E+3	59.370595693040508E+3
690E+0	420E+0	12.492389282226562E+3	-5.3953613891601562E+3	-57.79232177734375E+3	59.372743425580658E+3
695E+0	420E+0	12.487001220703125E+3	-5.3971500244140625E+3	-57.80025830078125E+3	59.379497420640837E+3
700E+0	420E+0	12.488536987304687E+3	-5.3990322875976562E+3	-57.806330078125E+3	59.385901536101621E+3
705E+0	420E+0	12.486869018554687E+3	-5.4001953735351562E+3	-57.8140029296875E+3	59.393126299880772E+3
710E+0	420E+0	12.487054565429687E+3	-5.3976292724609375E+3	-57.82102490234375E+3	59.399766236871015E+3
715E+0	420E+0	12.4913955078125E+3	-5.39834326171875E+3	-57.82535693359375E+3	59.404961633550592E+3
720E+0	420E+0	12.502003295898437E+3	-5.390931640625E+3	-57.8292421875E+3	59.410300615198677E+3
725E+0	420E+0	12.501459350585937E+3	-5.3904415893554687E+3	-57.8260693359375E+3	59.407053791058846E+3
730E+0	420E+0	12.509820556640625E+3	-5.3829498901367187E+3	-57.82938427734375E+3	59.411362486212114E+3
735E+0	420E+0	12.51830810546875E+3	-5.3727097778320312E+3	-57.82322998046875E+3	59.406232227223052E+3
740E+0	420E+0	12.530827270507812E+3	-5.366970458984375E+3	-57.82010302734375E+3	59.405309389975438E+3
745E+0	420E+0	12.547748291015625E+3	-5.3626847534179687E+3	-57.8175029296875E+3	59.405964689588647E+3
750E+0	420E+0	12.554618041992187E+3	-5.3491767578125E+3	-57.808921875E+3	59.397844651631778E+3
755E+0	420E+0	12.56353857421875E+3	-5.3438540649414062E+3	-57.79854345703125E+3	59.389153339561199E+3
760E+0	420E+0	12.579953735351562E+3	-5.329737060546875E+3	-57.79478466796875E+3	59.387700936788547E+3
765E+0	420E+0	12.596283203125E+3	-5.3180983276367187E+3	-57.78378369140625E+3	59.379413705659528E+3
770E+0	420E+0	12.605396362304687E+3	-5.3057294311523437E+3	-57.77163427734375E+3	59.368418380253002E+3
775E+0	420E+0	12.62398974609375E+3	-5.2886295166015625E+3	-57.7585986328125E+3	59.358159760949595E+3
780E+0	420E+0	12.63376513671875E+3	-5.2750038452148437E+3	-57.7393369140625E+3	59.340283777936755E+3
785E+0	420E+0	12.657474975585937E+3	-5.2568717651367187E+3	-57.7259169921875E+3	59.330670519691994E+3
790E+0	420E+0	12.671351684570312E+3	-5.2395353393554687E+3	-57.7016640625E+3	59.308502652588693E+3
795E+0	420E+0	12.698215209960937E+3	-5.2215098266601562E+3	-57.68130908203125E+3	59.292856411707828E+3
800E+0	420E+0	12.71301025390625E+3	-5.1897307739257812E+3	-57.6574404296875E+3	59.270017851730365E+3
805E+0	420E+0	12.746255249023437E+3	-5.1764462890625E+3	-57.63021923828125E+3	59.249518253870272E+3
810E+0	420E+0	12.771436767578125E+3	-5.1534013671875E+3	-57.6005078125E+3	59.224034297017722E+3
815E+0	420E+0	12.792172241210937E+3	-5.126737548828125E+3	-57.57023779296875E+3	59.196756501770447E+3
820E+0	420E+0	12.820321533203125E+3	-5.102109130859375E+3	-57.5353203125E+3	59.16676243138995E+3
825E+0	420E+0	12.841997680664062E+3	-5.0714086303710937E+3	-57.5036826171875E+3	59.138061381443673E+3
830E+0	420E+0	12.870027099609375E+3	-5.0429082641601562E+3	-57.4642421875E+3	59.103369530836753E+3
835E+0	420E+0	12.88881689453125E+3	-5.010990966796875E+3	-57.42837548828125E+3	59.069878674997555E+3
840E+0	420E+0	12.9219013671875E+3	-4.9772274169921875E+3	-57.38889111328125E+3	59.035868764885876E+3
845E+0	420E+0	12.9397041015625E+3	-4.9427462158203125E+3	-57.3437216796875E+3	58.992962267890572E+3
850E+0	420E+0	12.970922241210937E+3	-4.9089335327148437E+3	-57.30475341796875E+3	58.95911879123206E+3
855E+0	420E+0	12.992891357421875E+3	-4.8686328735351562E+3	-57.2546787109375E+3	58.911948304264952E+3
860E+0	420E+0	13.020248168945312E+3	-4.8324743041992187E+3	-57.20529345703125E+3	58.867017992187058E+3
865E+0	420E+0	13.0523154296875E+3	-4.790182861328125E+3	-57.15642236328125E+3	58.823176324500244E+3
870E+0	420E+0	13.07605810546875E+3	-4.7474660034179687E+3	-57.09562060546875E+3	58.765910380140514E+3
875E+0	420E+0	13.099396118164062E+3	-4.7116138305664062E+3	-57.054708984375E+3	58.728475968133767E+3
880E+0	420E+0	13.121773071289062E+3	-4.6630963745117187E+3	-56.99063720703125E+3	58.667356775061453E+3
885E+0	420E+0	13.147114501953125E+3	-4.6134330139160156E+3	-56.92216455078125E+3	58.602592023087796E+3
890E+0	420E+0	13.16649609375E+3	-4.5631401977539062E+3	-56.8625E+3	58.54505289226782E+3
895E+0	420E+0	13.196277465820312E+3	-4.508932861328125E+3	-56.8001123046875E+3	58.48696888186728E+3
900E+0	420E+0	13.22115185546875E+3	-4.4624352416992187E+3	-56.73553759765625E+3	58.426311944341345E+3
905E+0	420E+0	13.237134765625E+3	-4.40461474609375E+3	-56.670599609375E+3	58.36248590072606E+3
910E+0	420E+0	13.26775537109375E+3	-4.349841552734375E+3	-56.59730078125E+3	58.294162755183737E+3
915E+0	420E+0	13.284955932617187E+3	-4.2934216613769531E+3	-56.523001953125E+3	58.221764873588545E+3
920E+0	420E+0	13.303884399414062E+3	-4.2269512329101562E+3	-56.44518115234375E+3	58.145675171377756E+3
925E+0	420E+0	13.316938232421875E+3	-4.1701101684570312E+3	-56.3660537109375E+3	58.067746578515733E+3
930E+0	420E+0	13.338755859375E+3	-4.12403759765625E+3	-56.3167900390625E+3	58.021655945194725E+3
935E+0	420E+0	13.369058471679687E+3	-4.0374779357910156E+3	-56.20447607421875E+3	57.913528309240879E+3
940E+0	420E+0	13.379726196289062E+3	-3.9669876403808594E+3	-56.11990087890625E+3	57.829039540688289E+3
945E+0	420E+0	13.399630737304687E+3	-3.8953414611816406E+3	-56.038259765625E+3	57.749552836398972E+3
950E+0	420E+0	13.416258422851562E+3	-3.8250962524414062E+3	-55.944974609375E+3	57.658200709067962E+3
955E+0	420E+0	13.434067138671875E+3	-3.7590103149414062E+3	-55.86368017578125E+3	57.579124838121766E+3
960E+0	420E+0	13.4525810546875E+3	-3.6749694213867187E+3	-55.76627783203125E+3	57.483524781363492E+3
965E+0	420E+0	13.462164428710937E+3	-3.5989481201171875E+3	-55.6717119140625E+3	57.389217018304152E+3
970E+0	420E+0	13.477733154296875E+3	-3.5159152526855469E+3	-55.57971044921875E+3	57.298479929394583E+3
975E+0	420E+0	13.501498779296875E+3	-3.4335964050292969E+3	-55.473775390625E+3	57.196331137033689E+3
980E+0	420E+0	13.506206787109375E+3	-3.3495531921386719E+3	-55.3770390625E+3	57.09863468386171E+3
985E+0	420E+0	13.52174658203125E+3	-3.2621653137207031E+3	-55.27464208984375E+3	56.997947042327214E+3
990E+0	420E+0	13.521725463867187E+3	-3.1738379516601562E+3	-55.1643291015625E+3	56.885974512989858E+3
995E+0	420E+0	13.53321630859375E+3	-3.0817815246582031E+3	-55.0630166015625E+3	56.785399368424056E+3
1E+3	420E+0	13.52808349609375E+3	-2.9892022705078125E+3	-54.94561279296875E+3	56.665379613569341E+3
400E+0	425E+0	13.530532470703125E+3	-2.9014647827148437E+3	-54.8404365234375E+3	56.559418411292143E+3
405E+0	425E+0	13.571948974609375E+3	-4.4603910522460937E+3	-56.4442119140625E+3	58.224069561366967E+3
410E+0	425E+0	13.547638427734375E+3	-4.487431640625E+3	-56.47412939453125E+3	58.249490652964807E+3
415E+0	425E+0	13.522942138671875E+3	-4.5172359313964844E+3	-56.5075703125E+3	58.278479879042054E+3
420E+0	425E+0	13.505906005859375E+3	-4.5459019165039062E+3	-56.54403271484375E+3	58.312113583083221E+3
425E+0	425E+0	13.482291870117187E+3	-4.576646728515625E+3	-56.57154345703125E+3	58.335732365405274E+3
430E+0	425E+0	13.46349462890625E+3	-4.6071451110839844E+3	-56.603314453125E+3	58.36460383311734E+3
435E+0	425E+0	13.445286010742187E+3	-4.6373653564453125E+3	-56.6298212890625E+3	58.388507658807408E+3
440E+0	425E+0	13.431296142578125E+3	-4.6626757202148437E+3	-56.6612109375E+3	58.41774818227996E+3
445E+0	425E+0	13.40872998046875E+3	-4.6900211791992187E+3	-56.68742919921875E+3	58.440185623000732E+3
450E+0	425E+0	13.394081665039062E+3	-4.7171766967773437E+3	-56.71812939453125E+3	58.468792594565028E+3
455E+0	425E+0	13.362685180664062E+3	-4.7441804809570312E+3	-56.7421337890625E+3	58.487080640549197E+3
460E+0	425E+0	13.344453247070312E+3	-4.7665872802734375E+3	-56.767748046875E+3	58.509590826286389E+3
465E+0	425E+0	13.319170654296875E+3	-4.7910342407226562E+3	-56.79389892578125E+3	58.531201570110366E+3
470E+0	425E+0	13.295903686523437E+3	-4.815741455078125E+3	-56.8191865234375E+3	58.552477600148457E+3
475E+0	425E+0	13.271923706054687E+3	-4.8359470825195312E+3	-56.845712890625E+3	58.574445306665104E+3
480E+0	425E+0	13.248861450195312E+3	-4.859258056640625E+3	-56.87061279296875E+3	58.595321831636029E+3
485E+0	425E+0	13.223509643554687E+3	-4.883046142578125E+3	-56.89978125E+3	58.619883658214116E+3
490E+0	425E+0	13.204383911132812E+3	-4.9047716064453125E+3	-56.92986328125E+3	58.64658761267236E+3
495E+0	425E+0	13.176063232421875E+3	-4.926263671875E+3	-56.956052734375E+3	58.667444468359856E+3
500E+0	425E+0	13.161617309570312E+3	-4.94512353515625E+3	-56.982720703125E+3	58.691678273900419E+3
505E+0	425E+0	13.13190478515625E+3	-4.962908203125E+3	-57.00201171875E+3	58.70525516967495E+3
510E+0	425E+0	13.109952392578125E+3	-4.98624267578125E+3	-57.0334296875E+3	58.732835731750929E+3
515E+0	425E+0	13.08778759765625E+3	-5.0073154296875E+3	-57.056125E+3	58.751724375929087E+3
520E+0	425E+0	13.05704052734375E+3	-5.0239120483398437E+3	-57.08230517578125E+3	58.771727016936311E+3
525E+0	425E+0	13.03189501953125E+3	-5.0427561645507812E+3	-57.10842138671875E+3	58.793127410708759E+3
530E+0	425E+0	13.010875854492187E+3	-5.0639088134765625E+3	-57.13848974609375E+3	58.819497971939512E+3
535E+0	425E+0	12.97805419921875E+3	-5.0801039428710937E+3	-57.16481884765625E+3	58.839223434722517E+3
540E+0	425E+0	12.954743774414062E+3	-5.0939995727539062E+3	-57.19691796875E+3	58.866476136563731E+3
545E+0	425E+0	12.927248046875E+3	-5.1139844360351562E+3	-57.21839599609375E+3	58.883034542697976E+3
550E+0	425E+0	12.907671997070312E+3	-5.1307608032226562E+3	-57.24762255859375E+3	58.908600883091989E+3
555E+0	425E+0	12.889966674804687E+3	-5.1479544067382812E+3	-57.2764638671875E+3	58.934253781509615E+3
560E+0	425E+0	12.863183349609375E+3	-5.1630516967773437E+3	-57.30581201171875E+3	58.958247923351497E+3
565E+0	425E+0	12.840156005859375E+3	-5.1749010620117187E+3	-57.33082568359375E+3	58.978582336806474E+3
570E+0	425E+0	12.825743896484375E+3	-5.1936586303710937E+3	-57.35958935546875E+3	59.005056235468175E+3
575E+0	425E+0	12.798162841796875E+3	-5.2099253540039062E+3	-57.3874248046875E+3	59.027563045578943E+3
580E+0	425E+0	12.78014599609375E+3	-5.2192412109375E+3	-57.4113642578125E+3	59.04775756068014E+3
585E+0	425E+0	12.756175659179687E+3	-5.2295150146484375E+3	-57.42995458984375E+3	59.061561074081459E+3
590E+0	425E+0	12.729785034179687E+3	-5.2465282592773437E+3	-57.46814453125E+3	59.094512975052166E+3
595E+0	425E+0	12.706188720703125E+3	-5.260784423828125E+3	-57.48946875E+3	59.111441915915675E+3
600E+0	425E+0	12.686953491210937E+3	-5.2770486450195312E+3	-57.51958837890625E+3	59.138054577872812E+3
605E+0	425E+0	12.663260864257812E+3	-5.2875841064453125E+3	-57.54331005859375E+3	59.156992443960655E+3
610E+0	425E+0	12.641457763671875E+3	-5.2992254028320312E+3	-57.5687177734375E+3	59.178086752461342E+3
615E+0	425E+0	12.621989501953125E+3	-5.3117655639648437E+3	-57.597822265625E+3	59.203370273425869E+3
620E+0	425E+0	12.601421264648437E+3	-5.3197503051757812E+3	-57.6162197265625E+3	59.217605505247957E+3
625E+0	425E+0	12.583421020507812E+3	-5.33224267578125E+3	-57.6403779296875E+3	59.238407407505001E+3
630E+0	425E+0	12.565983276367187E+3	-5.3393048706054687E+3	-57.65975244140625E+3	59.254195603323023E+3
635E+0	425E+0	12.5547578125E+3	-5.3503197021484375E+3	-57.683603515625E+3	59.276019997901749E+3
640E+0	425E+0	12.534605712890625E+3	-5.360898681640625E+3	-57.7055634765625E+3	59.294081362667704E+3
645E+0	425E+0	12.523628173828125E+3	-5.367489501953125E+3	-57.72315478515625E+3	59.309478566815909E+3
650E+0	425E+0	12.51471435546875E+3	-5.379824951171875E+3	-57.742103515625E+3	59.327156436883772E+3
655E+0	425E+0	12.504170776367187E+3	-5.3833894653320312E+3	-57.76411474609375E+3	59.346681993959137E+3
660E+0	425E+0	12.504962768554687E+3	-5.3902067260742187E+3	-57.778435546875E+3	59.361405734654552E+3
665E+0	425E+0	12.499033325195312E+3	-5.3943660278320312E+3	-57.79457958984375E+3	59.376248918076497E+3
670E+0	425E+0	12.494236694335937E+3	-5.4009179077148437E+3	-57.8093486328125E+3	59.390210754996478E+3
675E+0	425E+0	12.497362915039062E+3	-5.4012166137695312E+3	-57.817185546875E+3	59.398524306272397E+3
680E+0	425E+0	12.49558349609375E+3	-5.4071295776367187E+3	-57.832583984375E+3	59.413675605749275E+3
685E+0	425E+0	12.494409423828125E+3	-5.4068458251953125E+3	-57.8379423828125E+3	59.418617741882044E+3
690E+0	425E+0	12.499692626953125E+3	-5.407746826171875E+3	-57.8467119140625E+3	59.428346707786783E+3
695E+0	425E+0	12.49325634765625E+3	-5.4107993774414062E+3	-57.85860693359375E+3	59.438849835439585E+3
700E+0	425E+0	12.503814331054687E+3	-5.411497802734375E+3	-57.86509521484375E+3	59.447450506349742E+3
705E+0	425E+0	12.501486450195312E+3	-5.4102705688476562E+3	-57.87291796875E+3	59.454463101570232E+3
710E+0	425E+0	12.498327270507812E+3	-5.4065630493164062E+3	-57.873751953125E+3	59.454273465090046E+3
715E+0	425E+0	12.507570434570312E+3	-5.4060872802734375E+3	-57.88022705078125E+3	59.462477600737453E+3
720E+0	425E+0	12.506727905273437E+3	-5.4011084594726562E+3	-57.8852607421875E+3	59.466746691070708E+3
725E+0	425E+0	12.522548461914062E+3	-5.4003636474609375E+3	-57.8836865234375E+3	59.468477583528867E+3
730E+0	425E+0	12.52403955078125E+3	-5.3933182373046875E+3	-57.8831875E+3	59.467665512196654E+3
735E+0	425E+0	12.534877563476562E+3	-5.3849141235351562E+3	-57.8794423828125E+3	59.465541435638661E+3
740E+0	425E+0	12.545706787109375E+3	-5.3823368530273437E+3	-57.876927734375E+3	59.465145068969024E+3
745E+0	425E+0	12.562656005859375E+3	-5.3740176391601562E+3	-57.87680078125E+3	59.467846876527081E+3
750E+0	425E+0	12.573327392578125E+3	-5.3606217651367187E+3	-57.8651630859375E+3	59.457567322568662E+3
755E+0	425E+0	12.5908623046875E+3	-5.3558900146484375E+3	-57.86034326171875E+3	59.456160598937728E+3
760E+0	425E+0	12.600855712890625E+3	-5.3393701171875E+3	-57.8534765625E+3	59.450110558368986E+3
765E+0	425E+0	12.612179443359375E+3	-5.325517822265625E+3	-57.83654638671875E+3	59.434794176604868E+3
770E+0	425E+0	12.621189575195312E+3	-5.314489501953125E+3	-57.82764501953125E+3	59.42705828267087E+3
775E+0	425E+0	12.643561889648437E+3	-5.29737060546875E+3	-57.814486328125E+3	59.417481788221114E+3
780E+0	425E+0	12.66058349609375E+3	-5.2857613525390625E+3	-57.79804248046875E+3	59.404072405392697E+3
785E+0	425E+0	12.6792900390625E+3	-5.265453125E+3	-57.78382568359375E+3	59.392426293072407E+3
790E+0	425E+0	12.698177978515625E+3	-5.2478162841796875E+3	-57.757505859375E+3	59.369294983946769E+3
795E+0	425E+0	12.725278076171875E+3	-5.2293408813476562E+3	-57.7378466796875E+3	59.354343743208054E+3
800E+0	425E+0	12.746578979492187E+3	-5.2065930786132812E+3	-57.71578076171875E+3	59.335451613694429E+3
805E+0	425E+0	12.770937133789062E+3	-5.1829815673828125E+3	-57.68568505859375E+3	59.309347893348087E+3
810E+0	425E+0	12.799511474609375E+3	-5.1614070434570312E+3	-57.66295361328125E+3	59.291520017680981E+3
815E+0	425E+0	12.827835571289062E+3	-5.1356680297851562E+3	-57.63052783203125E+3	59.263873160396462E+3
820E+0	425E+0	12.849543090820312E+3	-5.11096923828125E+3	-57.5954482421875E+3	59.23232907746829E+3
825E+0	425E+0	12.875154052734375E+3	-5.0783103637695312E+3	-57.5643935546875E+3	59.20488978921638E+3
830E+0	425E+0	12.902099243164062E+3	-5.051759765625E+3	-57.529587890625E+3	59.174643413778511E+3
835E+0	425E+0	12.92655615234375E+3	-5.0179430541992187E+3	-57.49146435546875E+3	59.140042708299043E+3
840E+0	425E+0	12.948408081054687E+3	-4.982795654296875E+3	-57.44932861328125E+3	59.100891493843424E+3
845E+0	425E+0	12.983559692382812E+3	-4.9476443481445312E+3	-57.406240234375E+3	59.06377000719311E+3
850E+0	425E+0	13.002434204101562E+3	-4.9172538452148437E+3	-57.3639443359375E+3	59.024276234091849E+3
855E+0	425E+0	13.036757446289062E+3	-4.8767511596679687E+3	-57.31321337890625E+3	58.979188620997098E+3
860E+0	425E+0	13.065853515625E+3	-4.8382611694335937E+3	-57.26383349609375E+3	58.934474157728597E+3
865E+0	425E+0	13.083807250976562E+3	-4.7950162963867187E+3	-57.21246435546875E+3	58.885012467605869E+3
870E+0	425E+0	13.1127724609375E+3	-4.7559279174804687E+3	-57.1608193359375E+3	58.838111085065204E+3
875E+0	425E+0	13.143831298828125E+3	-4.711234619140625E+3	-57.10073828125E+3	58.783082405085683E+3
880E+0	425E+0	13.169960693359375E+3	-4.6662897338867187E+3	-57.0441484375E+3	58.730378368338643E+3
885E+0	425E+0	13.19537109375E+3	-4.6199295654296875E+3	-56.97682666015625E+3	58.667033731292526E+3
890E+0	425E+0	13.2137255859375E+3	-4.569143798828125E+3	-56.91534619140625E+3	58.607479921105463E+3
895E+0	425E+0	13.241983276367187E+3	-4.5175527648925781E+3	-56.8485146484375E+3	58.54496178308082E+3
900E+0	425E+0	13.272100830078125E+3	-4.4648734436035156E+3	-56.785794921875E+3	58.486842393405823E+3
905E+0	425E+0	13.288670288085937E+3	-4.4061477966308594E+3	-56.7176611328125E+3	58.420001466007074E+3
910E+0	425E+0	13.317082397460937E+3	-4.3527495422363281E+3	-56.64603466796875E+3	58.35293368851496E+3
915E+0	425E+0	13.334937377929687E+3	-4.2942603759765625E+3	-56.57315283203125E+3	58.281929926657292E+3
920E+0	425E+0	13.363162719726562E+3	-4.2322259826660156E+3	-56.49475537109375E+3	58.207763424774341E+3
925E+0	425E+0	13.387943481445312E+3	-4.1731648559570312E+3	-56.413248046875E+3	58.130091421813442E+3
930E+0	425E+0	13.402182006835937E+3	-4.10619775390625E+3	-56.33532958984375E+3	58.052985693495801E+3
935E+0	425E+0	13.423037231445312E+3	-4.037614990234375E+3	-56.247529296875E+3	57.967796109528564E+3
940E+0	425E+0	13.439516967773437E+3	-3.9710792541503906E+3	-56.1697041015625E+3	57.891503199617429E+3
945E+0	425E+0	13.469369018554687E+3	-3.9005884399414062E+3	-56.08331103515625E+3	57.809833924726772E+3
950E+0	425E+0	13.485272827148437E+3	-3.8313349914550781E+3	-55.99256982421875E+3	57.720881464319085E+3
955E+0	425E+0	13.503866455078125E+3	-3.7600208435058594E+3	-55.90760400390625E+3	57.638120851501851E+3
960E+0	425E+0	13.522039428710937E+3	-3.6798797912597656E+3	-55.80642333984375E+3	57.539070268602983E+3
965E+0	425E+0	13.53439697265625E+3	-3.6030974426269531E+3	-55.70935693359375E+3	57.442973434098836E+3
970E+0	425E+0	13.551994995117187E+3	-3.5201907958984375E+3	-55.61231005859375E+3	57.347867358053743E+3
975E+0	425E+0	13.574522827148437E+3	-3.441571044921875E+3	-55.5099052734375E+3	57.249125549509801E+3
980E+0	425E+0	13.582010986328125E+3	-3.3556635437011719E+3	-55.4083369140625E+3	57.147317817006435E+3
985E+0	425E+0	13.601275146484375E+3	-3.2654688110351562E+3	-55.306640625E+3	57.04807666745146E+3
990E+0	425E+0	13.606644409179687E+3	-3.1791974792480469E+3	-55.19398486328125E+3	56.935266887075479E+3
995E+0	425E+0	13.608034912109375E+3	-3.0889253845214844E+3	-55.090251953125E+3	56.830067898851354E+3
1E+3	425E+0	13.614438720703125E+3	-2.98967626953125E+3	-54.9768505859375E+3	56.716363587528271E+3
400E+0	430E+0	13.609611450195312E+3	-2.8996397094726562E+3	-54.87239208984375E+3	56.609270126135911E+3
405E+0	430E+0	13.576958984375E+3	-3.9417553100585937E+3	-55.972005859375E+3	57.734304388567281E+3
410E+0	430E+0	13.529445068359375E+3	-4.4921848449707031E+3	-56.550294921875E+3	58.319480259217234E+3
415E+0	430E+0	13.513237060546875E+3	-4.5282499694824219E+3	-56.58133935546875E+3	58.348614987251654E+3
420E+0	430E+0	13.494551513671875E+3	-4.5575837097167969E+3	-56.6104052734375E+3	58.374761018090852E+3
425E+0	430E+0	13.466144287109375E+3	-4.5833092346191406E+3	-56.6359833984375E+3	58.395022079549293E+3
430E+0	430E+0	13.4532216796875E+3	-4.6163358764648437E+3	-56.666796875E+3	58.424531344933442E+3
435E+0	430E+0	13.431104736328125E+3	-4.643405517578125E+3	-56.6913359375E+3	58.445390247766452E+3
440E+0	430E+0	13.411289184570312E+3	-4.6700584106445312E+3	-56.71885791015625E+3	58.469660721394917E+3
