#2021-12-14
#11:10:35 AM
#Balayage par: dphy-morrislab
#Description Keyword: 
#ScanTask Size: 50000
##Instrument: Tools@Tools.lvclass; Function:Minuteur (s); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: LSCI332@LSCI332.lvclass; Function:Read_InputB&Heater (K,S,%,W); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; Input A Parameters: Sensor Type: 7.5V 1mA; Compensation: OFF; Curve Number: 28; Filtering : On; Filter Points: 45; Window %: 7; Input B Parameters: Sensor Type: Silicon Diode; Compensation: OFF; Curve Number: 2; Filtering : OFF; Filter Points: 8; Window %: 1; Heat Range: Off; Heater Power: 0.00W; Heater Output: 0.00%; Heater Resistance: 50 Ohms; Loop 1 Parameters: Ctrl Input: B; Ctrl Mode: Manual PID; Setpoint Units: Kelvin; Heater Units: Current; Power Up Enable: NO; Proportional Val: 40.00; Integral Val: 30.00; Derivative Val: 0; Setpoint: 310.00; Ramp Mode: OFF; Ramp Rate 1.00K/min; Manual Output: 0.00;  Loop 2 Parameters: Ctrl Input: A; Ctrl Mode: Manual PID; Setpoint Units: Sensor Units; Heater Units: Current; Power Up Enable: NO; Proportional Val: 50.00; Integral Val: 20.00; Derivative Val: 0; Setpoint: 0.00; Ramp Mode: OFF; Ramp Rate 0.00K/min; Manual Output: 0.00;  
#
#Tools.Time(s)                 	LSCI332.Temp(K)               	LSCI332.Sensor(U)             	LSCI332.Heater(%)             	LSCI332.Heater(W)             
3.722346725712E+9	309.88E+0	536.8E-3	500E-3	1E+0
3.722346730742E+9	309.82E+0	537E-3	750E-3	1.5E+0
3.722346735784E+9	309.75E+0	537.1E-3	1E+0	2E+0
3.722346740813E+9	309.7E+0	537.2E-3	1.5E+0	3E+0
3.722346745852E+9	309.64E+0	537.4E-3	1.75E+0	3.5E+0
3.722346750882E+9	309.59E+0	537.5E-3	2.25E+0	4.5E+0
3.722346755913E+9	309.54E+0	537.6E-3	2.75E+0	5.5E+0
3.722346760952E+9	309.48E+0	537.7E-3	3.25E+0	6.5E+0
3.722346765983E+9	309.43E+0	537.8E-3	3.5E+0	7E+0
3.722346771012E+9	309.39E+0	537.9E-3	4E+0	8E+0
3.722346776052E+9	309.35E+0	538E-3	4.75E+0	9.5E+0
3.722346781082E+9	309.31E+0	538.1E-3	5.25E+0	10.5E+0
3.722346786112E+9	309.27E+0	538.2E-3	5.75E+0	11.5E+0
3.722346791142E+9	309.24E+0	538.3E-3	6.25E+0	12.5E+0
3.722346796182E+9	309.21E+0	538.3E-3	6.75E+0	13.5E+0
3.722346801213E+9	309.19E+0	538.4E-3	7.25E+0	14.5E+0
3.722346806243E+9	309.17E+0	538.5E-3	7.75E+0	15.5E+0
3.722346811282E+9	309.15E+0	538.5E-3	8.25E+0	16.5E+0
3.722346816312E+9	309.15E+0	538.5E-3	8.75E+0	17.5E+0
3.722346821344E+9	309.15E+0	538.5E-3	9.25E+0	18.5E+0
3.722346826382E+9	309.14E+0	538.5E-3	9.75E+0	19.5E+0
3.722346831413E+9	309.15E+0	538.5E-3	10.25E+0	20.5E+0
3.722346836444E+9	309.17E+0	538.5E-3	10.75E+0	21.5E+0
3.722346841483E+9	309.18E+0	538.4E-3	11E+0	22E+0
3.722346846512E+9	309.21E+0	538.4E-3	11.5E+0	23E+0
3.722346851542E+9	309.24E+0	538.3E-3	11.75E+0	23.5E+0
3.722346856583E+9	309.27E+0	538.2E-3	12E+0	24E+0
3.722346861622E+9	309.31E+0	538.1E-3	12.25E+0	24.5E+0
3.722346866652E+9	309.35E+0	538E-3	12.5E+0	25E+0
3.722346871695E+9	309.4E+0	537.9E-3	12.75E+0	25.5E+0
3.722346876723E+9	309.45E+0	537.8E-3	12.75E+0	25.5E+0
3.722346881753E+9	309.5E+0	537.7E-3	13E+0	26E+0
3.722346886783E+9	309.55E+0	537.6E-3	13E+0	26E+0
3.722346891813E+9	309.6E+0	537.4E-3	13E+0	26E+0
3.722346896842E+9	309.65E+0	537.3E-3	13E+0	26E+0
3.722346901883E+9	309.7E+0	537.2E-3	13E+0	26E+0
3.722346906912E+9	309.75E+0	537.1E-3	13E+0	26E+0
3.722346911943E+9	309.8E+0	537E-3	13E+0	26E+0
3.722346916983E+9	309.85E+0	536.9E-3	13E+0	26E+0
3.722346922023E+9	309.89E+0	536.8E-3	12.75E+0	25.5E+0
3.722346927053E+9	309.94E+0	536.7E-3	12.75E+0	25.5E+0
3.722346932083E+9	309.98E+0	536.6E-3	12.5E+0	25E+0
3.722346937123E+9	310.02E+0	536.5E-3	12.5E+0	25E+0
3.722346942154E+9	310.05E+0	536.4E-3	12.25E+0	24.5E+0
3.722346947183E+9	310.09E+0	536.3E-3	12E+0	24E+0
3.722346952214E+9	310.12E+0	536.3E-3	12E+0	24E+0
3.722346957253E+9	310.14E+0	536.2E-3	11.75E+0	23.5E+0
3.722346962285E+9	310.17E+0	536.1E-3	11.5E+0	23E+0
3.722346967353E+9	310.19E+0	536.1E-3	11.5E+0	23E+0
3.722346972383E+9	310.22E+0	536E-3	11.25E+0	22.5E+0
3.722346977423E+9	310.23E+0	536E-3	11E+0	22E+0
3.722346982455E+9	310.24E+0	536E-3	10.75E+0	21.5E+0
3.722346987483E+9	310.26E+0	535.9E-3	10.75E+0	21.5E+0
3.722346992513E+9	310.25E+0	535.9E-3	10.5E+0	21E+0
3.722346997555E+9	310.26E+0	535.9E-3	10.25E+0	20.5E+0
3.722347002583E+9	310.26E+0	535.9E-3	10.25E+0	20.5E+0
3.722347007613E+9	310.27E+0	535.9E-3	10E+0	20E+0
3.722347012653E+9	310.27E+0	535.9E-3	9.75E+0	19.5E+0
3.722347017683E+9	310.27E+0	535.9E-3	9.75E+0	19.5E+0
3.722347022713E+9	310.27E+0	535.9E-3	9.5E+0	19E+0
3.722347027754E+9	310.27E+0	535.9E-3	9.5E+0	19E+0
3.722347032783E+9	310.27E+0	535.9E-3	9.25E+0	18.5E+0
3.722347037815E+9	310.26E+0	535.9E-3	9.25E+0	18.5E+0
3.722347042843E+9	310.26E+0	535.9E-3	9E+0	18E+0
3.722347047883E+9	310.25E+0	535.9E-3	9E+0	18E+0
3.722347052913E+9	310.24E+0	536E-3	8.75E+0	17.5E+0
3.722347057953E+9	310.23E+0	536E-3	8.75E+0	17.5E+0
3.722347062984E+9	310.22E+0	536E-3	8.75E+0	17.5E+0
3.722347068014E+9	310.21E+0	536E-3	8.5E+0	17E+0
3.722347073043E+9	310.19E+0	536.1E-3	8.5E+0	17E+0
3.722347078084E+9	310.18E+0	536.1E-3	8.5E+0	17E+0
3.722347083113E+9	310.16E+0	536.2E-3	8.5E+0	17E+0
3.722347088144E+9	310.14E+0	536.2E-3	8.5E+0	17E+0
3.722347093183E+9	310.13E+0	536.2E-3	8.25E+0	16.5E+0
3.722347098215E+9	310.13E+0	536.2E-3	8.25E+0	16.5E+0
3.722347103243E+9	310.13E+0	536.2E-3	8.25E+0	16.5E+0
3.722347108284E+9	310.14E+0	536.2E-3	8E+0	16E+0
3.722347113314E+9	310.15E+0	536.2E-3	8E+0	16E+0
3.722347118343E+9	310.16E+0	536.2E-3	8E+0	16E+0
3.722347123384E+9	310.17E+0	536.1E-3	7.75E+0	15.5E+0
3.722347128423E+9	310.17E+0	536.1E-3	7.75E+0	15.5E+0
3.722347133453E+9	310.18E+0	536.1E-3	0E+0	0E+0
3.722347138494E+9	310.18E+0	536.1E-3	0E+0	0E+0
3.722347143525E+9	310.17E+0	536.1E-3	0E+0	0E+0
3.722347148564E+9	310.15E+0	536.2E-3	0E+0	0E+0
3.722347153603E+9	310.13E+0	536.2E-3	0E+0	0E+0
3.722347158634E+9	310.11E+0	536.3E-3	0E+0	0E+0
3.722347163664E+9	310.1E+0	536.3E-3	0E+0	0E+0
3.722347168694E+9	310.08E+0	536.3E-3	0E+0	0E+0
3.722347173765E+9	310.06E+0	536.4E-3	0E+0	0E+0
3.722347178794E+9	310.03E+0	536.5E-3	0E+0	0E+0
3.722347183834E+9	310E+0	536.5E-3	0E+0	0E+0
3.722347188874E+9	309.96E+0	536.6E-3	0E+0	0E+0
3.722347193904E+9	309.92E+0	536.7E-3	0E+0	0E+0
3.722347198945E+9	309.87E+0	536.8E-3	0E+0	0E+0
3.722347203984E+9	309.82E+0	536.9E-3	0E+0	0E+0
3.722347209014E+9	309.76E+0	537.1E-3	0E+0	0E+0
3.722347214055E+9	309.69E+0	537.3E-3	0E+0	0E+0
3.722347219085E+9	309.6E+0	537.4E-3	0E+0	0E+0
3.722347224115E+9	309.51E+0	537.7E-3	0E+0	0E+0
3.722347229154E+9	309.4E+0	537.9E-3	0E+0	0E+0
3.722347234184E+9	309.26E+0	538.2E-3	0E+0	0E+0
3.722347239215E+9	309.09E+0	538.6E-3	0E+0	0E+0
3.722347244244E+9	308.84E+0	539.2E-3	0E+0	0E+0
3.722347249284E+9	307.98E+0	541.2E-3	0E+0	0E+0
3.722347254316E+9	305.95E+0	545.9E-3	0E+0	0E+0
3.722347259354E+9	303.56E+0	551.4E-3	0E+0	0E+0
3.722347264385E+9	300.93E+0	557.5E-3	0E+0	0E+0
3.722347269414E+9	298.22E+0	563.8E-3	0E+0	0E+0
3.722347274455E+9	295.4E+0	570.2E-3	0E+0	0E+0
3.722347279484E+9	292.44E+0	577E-3	0E+0	0E+0
3.722347284515E+9	289.48E+0	583.8E-3	0E+0	0E+0
3.722347289545E+9	286.47E+0	590.7E-3	0E+0	0E+0
3.722347294584E+9	283.38E+0	597.8E-3	0E+0	0E+0
3.722347299615E+9	280.32E+0	604.8E-3	0E+0	0E+0
3.722347304646E+9	277.21E+0	611.9E-3	0E+0	0E+0
3.722347309684E+9	274.07E+0	619.1E-3	0E+0	0E+0
3.722347314716E+9	270.85E+0	626.4E-3	0E+0	0E+0
3.722347319745E+9	267.66E+0	633.6E-3	0E+0	0E+0
3.722347324785E+9	264.49E+0	640.8E-3	0E+0	0E+0
3.722347329824E+9	261.26E+0	648.1E-3	0E+0	0E+0
3.722347334855E+9	258.07E+0	655.3E-3	0E+0	0E+0
3.722347339895E+9	254.88E+0	662.6E-3	0E+0	0E+0
3.722347344925E+9	251.64E+0	669.8E-3	0E+0	0E+0
3.722347349955E+9	248.45E+0	676.9E-3	0E+0	0E+0
3.722347354995E+9	245.31E+0	684E-3	0E+0	0E+0
3.722347360035E+9	242.08E+0	691.2E-3	0E+0	0E+0
3.722347365065E+9	238.91E+0	698.2E-3	0E+0	0E+0
3.722347370105E+9	235.76E+0	705.4E-3	0E+0	0E+0
3.722347375134E+9	232.53E+0	712.4E-3	0E+0	0E+0
3.722347380165E+9	229.38E+0	719.5E-3	0E+0	0E+0
3.722347385206E+9	226.2E+0	726.5E-3	0E+0	0E+0
3.722347390236E+9	223.02E+0	733.5E-3	0E+0	0E+0
3.722347395264E+9	219.76E+0	740.6E-3	0E+0	0E+0
3.722347400294E+9	216.63E+0	747.5E-3	0E+0	0E+0
3.722347405326E+9	213.41E+0	754.6E-3	0E+0	0E+0
3.722347410355E+9	210.21E+0	761.6E-3	0E+0	0E+0
3.722347415385E+9	207.03E+0	768.5E-3	0E+0	0E+0
3.722347420425E+9	203.81E+0	775.5E-3	0E+0	0E+0
3.722347425455E+9	200.65E+0	782.3E-3	0E+0	0E+0
3.722347430486E+9	197.52E+0	789.1E-3	0E+0	0E+0
3.722347435525E+9	194.38E+0	796E-3	0E+0	0E+0
3.722347440555E+9	191.19E+0	802.7E-3	0E+0	0E+0
3.722347445585E+9	188.1E+0	809.3E-3	0E+0	0E+0
3.722347450616E+9	185.02E+0	815.9E-3	0E+0	0E+0
3.722347455645E+9	181.91E+0	822.6E-3	0E+0	0E+0
3.722347460686E+9	178.69E+0	829.3E-3	0E+0	0E+0
3.722347465717E+9	175.55E+0	836E-3	0E+0	0E+0
3.722347470745E+9	172.41E+0	842.6E-3	0E+0	0E+0
3.722347475786E+9	169.28E+0	849.2E-3	0E+0	0E+0
3.722347480826E+9	166.15E+0	855.7E-3	0E+0	0E+0
3.722347485855E+9	162.97E+0	862.3E-3	0E+0	0E+0
3.722347490885E+9	159.86E+0	868.8E-3	0E+0	0E+0
3.722347495917E+9	156.74E+0	875.3E-3	0E+0	0E+0
3.722347500955E+9	153.57E+0	881.8E-3	0E+0	0E+0
3.722347505985E+9	150.48E+0	888.1E-3	0E+0	0E+0
3.722347511015E+9	147.42E+0	894.4E-3	0E+0	0E+0
3.722347516055E+9	144.32E+0	900.8E-3	0E+0	0E+0
3.722347521086E+9	141.16E+0	907.1E-3	0E+0	0E+0
3.722347526115E+9	138.08E+0	913.3E-3	0E+0	0E+0
3.722347531155E+9	134.99E+0	919.5E-3	0E+0	0E+0
3.722347536185E+9	131.83E+0	925.7E-3	0E+0	0E+0
3.722347541255E+9	128.76E+0	931.9E-3	0E+0	0E+0
3.722347546285E+9	125.67E+0	937.9E-3	0E+0	0E+0
3.722347551316E+9	122.53E+0	944.1E-3	0E+0	0E+0
3.722347556345E+9	119.48E+0	950E-3	0E+0	0E+0
3.722347561386E+9	116.34E+0	956.1E-3	0E+0	0E+0
3.722347566416E+9	113.26E+0	962E-3	0E+0	0E+0
3.722347571447E+9	110.19E+0	967.9E-3	0E+0	0E+0
3.722347576485E+9	107.03E+0	973.8E-3	0E+0	0E+0
3.722347581516E+9	103.93E+0	979.6E-3	0E+0	0E+0
3.722347586585E+9	100.85E+0	985.5E-3	0E+0	0E+0
3.722347591615E+9	97.651E+0	991.3E-3	0E+0	0E+0
3.722347596645E+9	94.515E+0	997.1E-3	0E+0	0E+0
3.722347601686E+9	91.347E+0	1.0029E+0	0E+0	0E+0
3.722347606717E+9	88.106E+0	1.0086E+0	0E+0	0E+0
3.722347611746E+9	84.882E+0	1.0144E+0	0E+0	0E+0
3.722347616787E+9	81.634E+0	1.0201E+0	0E+0	0E+0
3.722347621816E+9	78.301E+0	1.0259E+0	0E+0	0E+0
3.722347626846E+9	74.871E+0	1.0319E+0	0E+0	0E+0
3.722347631886E+9	71.415E+0	1.0378E+0	0E+0	0E+0
3.722347636916E+9	67.779E+0	1.0439E+0	0E+0	0E+0
3.722347641946E+9	64.09E+0	1.0501E+0	0E+0	0E+0
3.722347646986E+9	60.226E+0	1.0565E+0	0E+0	0E+0
3.722347652015E+9	56.062E+0	1.0633E+0	0E+0	0E+0
3.722347657046E+9	51.629E+0	1.0705E+0	0E+0	0E+0
3.722347662087E+9	46.748E+0	1.0783E+0	0E+0	0E+0
3.722347667116E+9	40.94E+0	1.0875E+0	0E+0	0E+0
3.722347672147E+9	33.623E+0	1.0996E+0	0E+0	0E+0
3.722347677186E+9	20.957E+0	1.1822E+0	0E+0	0E+0
3.722347682216E+9	5.705E+0	1.5262E+0	0E+0	0E+0
3.722347687247E+9	5.299E+0	1.5409E+0	0E+0	0E+0
3.722347692287E+9	5.193E+0	1.5446E+0	0E+0	0E+0
3.722347697316E+9	5.155E+0	1.5459E+0	0E+0	0E+0
3.722347702358E+9	5.11E+0	1.5475E+0	0E+0	0E+0
3.722347707386E+9	5.075E+0	1.5487E+0	0E+0	0E+0
3.722347712427E+9	5.068E+0	1.5494E+0	0E+0	0E+0
3.722347717456E+9	5.006E+0	1.5512E+0	0E+0	0E+0
3.722347722487E+9	4.988E+0	1.5518E+0	0E+0	0E+0
3.722347727526E+9	4.945E+0	1.5533E+0	0E+0	0E+0
3.722347732557E+9	4.921E+0	1.5541E+0	0E+0	0E+0
3.722347737586E+9	4.893E+0	1.5551E+0	0E+0	0E+0
3.722347742657E+9	4.864E+0	1.5562E+0	0E+0	0E+0
3.722347747686E+9	4.836E+0	1.5571E+0	0E+0	0E+0
3.722347752716E+9	4.849E+0	1.5567E+0	0E+0	0E+0
3.722347757746E+9	4.811E+0	1.5583E+0	0E+0	0E+0
3.722347762786E+9	4.804E+0	1.5582E+0	0E+0	0E+0
3.722347767817E+9	4.749E+0	1.5602E+0	0E+0	0E+0
3.722347772847E+9	4.729E+0	1.5609E+0	0E+0	0E+0
3.722347777887E+9	4.703E+0	1.5618E+0	0E+0	0E+0
3.722347782916E+9	4.695E+0	1.5621E+0	0E+0	0E+0
3.722347787957E+9	4.722E+0	1.5616E+0	0E+0	0E+0
3.722347792987E+9	4.694E+0	1.5621E+0	0E+0	0E+0
3.722347798016E+9	4.674E+0	1.5628E+0	0E+0	0E+0
3.722347803057E+9	4.662E+0	1.5632E+0	0E+0	0E+0
3.722347808086E+9	4.612E+0	1.565E+0	0E+0	0E+0
3.722347813117E+9	4.601E+0	1.5654E+0	0E+0	0E+0
3.722347818156E+9	4.581E+0	1.5661E+0	0E+0	0E+0
3.722347823186E+9	4.537E+0	1.5676E+0	0E+0	0E+0
3.722347828217E+9	4.546E+0	1.5673E+0	0E+0	0E+0
3.722347833257E+9	4.546E+0	1.5673E+0	0E+0	0E+0
3.722347838288E+9	4.552E+0	1.5668E+0	0E+0	0E+0
3.722347843316E+9	4.554E+0	1.567E+0	0E+0	0E+0
3.722347848347E+9	4.558E+0	1.5669E+0	0E+0	0E+0
3.722347853376E+9	4.531E+0	1.5677E+0	0E+0	0E+0
3.722347858447E+9	4.534E+0	1.5677E+0	0E+0	0E+0
3.722347863487E+9	4.524E+0	1.5679E+0	0E+0	0E+0
3.722347868526E+9	4.531E+0	1.5678E+0	0E+0	0E+0
3.722347873557E+9	4.522E+0	1.568E+0	0E+0	0E+0
3.722347878597E+9	4.512E+0	1.5685E+0	0E+0	0E+0
3.722347883626E+9	4.498E+0	1.5688E+0	0E+0	0E+0
3.722347888657E+9	4.505E+0	1.5686E+0	0E+0	0E+0
3.722347893698E+9	4.483E+0	1.5693E+0	0E+0	0E+0
3.722347899367E+9	4.483E+0	1.5693E+0	0E+0	0E+0
3.722347904406E+9	4.471E+0	1.5695E+0	0E+0	0E+0
3.722347909438E+9	4.485E+0	1.5693E+0	0E+0	0E+0
3.722347914467E+9	4.483E+0	1.5693E+0	0E+0	0E+0
3.722347919507E+9	4.462E+0	1.57E+0	0E+0	0E+0
3.722347924537E+9	4.466E+0	1.5699E+0	0E+0	0E+0
3.722347929567E+9	4.461E+0	1.57E+0	0E+0	0E+0
3.722347934598E+9	4.446E+0	1.5705E+0	0E+0	0E+0
3.722347939638E+9	4.456E+0	1.5702E+0	0E+0	0E+0
3.722347944667E+9	4.442E+0	1.5706E+0	0E+0	0E+0
3.722347949698E+9	4.457E+0	1.5701E+0	0E+0	0E+0
3.722347955129E+9	4.443E+0	1.5706E+0	0E+0	0E+0
3.722347960787E+9	4.447E+0	1.5705E+0	0E+0	0E+0
3.722347966467E+9	4.451E+0	1.5703E+0	0E+0	0E+0
3.722347972087E+9	4.446E+0	1.5705E+0	0E+0	0E+0
3.722347977747E+9	4.431E+0	1.571E+0	0E+0	0E+0
3.722347983398E+9	4.427E+0	1.5711E+0	0E+0	0E+0
3.722347989057E+9	4.438E+0	1.5708E+0	0E+0	0E+0
3.722347994718E+9	4.428E+0	1.5711E+0	0E+0	0E+0
3.722348000358E+9	4.43E+0	1.571E+0	0E+0	0E+0
3.722348006017E+9	4.425E+0	1.5712E+0	0E+0	0E+0
3.722348011678E+9	4.425E+0	1.5712E+0	0E+0	0E+0
3.722348017327E+9	4.428E+0	1.5711E+0	0E+0	0E+0
3.722348022989E+9	4.444E+0	1.5706E+0	0E+0	0E+0
3.722348028639E+9	4.415E+0	1.5715E+0	0E+0	0E+0
3.722348034297E+9	4.427E+0	1.5711E+0	0E+0	0E+0
3.722348039947E+9	4.421E+0	1.5713E+0	0E+0	0E+0
3.722348045597E+9	4.409E+0	1.5717E+0	0E+0	0E+0
3.722348051248E+9	4.398E+0	1.572E+0	0E+0	0E+0
3.722348056908E+9	4.429E+0	1.571E+0	0E+0	0E+0
3.722348062569E+9	4.414E+0	1.5715E+0	0E+0	0E+0
3.722348068218E+9	4.409E+0	1.5717E+0	0E+0	0E+0
3.722348073879E+9	4.406E+0	1.5718E+0	0E+0	0E+0
3.722348079537E+9	4.405E+0	1.5718E+0	0E+0	0E+0
3.722348085188E+9	4.41E+0	1.5716E+0	0E+0	0E+0
3.722348090839E+9	4.392E+0	1.5722E+0	0E+0	0E+0
3.722348096487E+9	4.401E+0	1.5719E+0	0E+0	0E+0
3.722348102149E+9	4.394E+0	1.5722E+0	0E+0	0E+0
3.722348107808E+9	4.397E+0	1.5721E+0	0E+0	0E+0
3.722348113467E+9	4.403E+0	1.5719E+0	0E+0	0E+0
3.722348119117E+9	4.4E+0	1.572E+0	0E+0	0E+0
3.722348124789E+9	4.39E+0	1.5722E+0	0E+0	0E+0
3.722348130428E+9	4.393E+0	1.5722E+0	0E+0	0E+0
3.722348136088E+9	4.392E+0	1.5722E+0	0E+0	0E+0
3.722348141739E+9	4.395E+0	1.5721E+0	0E+0	0E+0
3.722348147399E+9	4.401E+0	1.572E+0	0E+0	0E+0
3.722348153049E+9	4.405E+0	1.5718E+0	0E+0	0E+0
3.722348158697E+9	4.398E+0	1.5721E+0	0E+0	0E+0
3.722348164348E+9	4.393E+0	1.5722E+0	0E+0	0E+0
3.722348170008E+9	4.395E+0	1.5721E+0	0E+0	0E+0
3.722348175659E+9	4.387E+0	1.5724E+0	0E+0	0E+0
3.722348180699E+9	4.396E+0	1.5721E+0	0E+0	0E+0
3.722348185728E+9	4.395E+0	1.5721E+0	0E+0	0E+0
3.72234819081E+9	4.382E+0	1.5726E+0	0E+0	0E+0
3.722348196458E+9	4.39E+0	1.5723E+0	0E+0	0E+0
3.722348202109E+9	4.382E+0	1.5726E+0	0E+0	0E+0
3.722348207758E+9	4.378E+0	1.5727E+0	0E+0	0E+0
3.722348213429E+9	4.383E+0	1.5725E+0	0E+0	0E+0
3.722348219058E+9	4.388E+0	1.5724E+0	0E+0	0E+0
3.722348224718E+9	4.378E+0	1.5727E+0	0E+0	0E+0
3.722348230378E+9	4.378E+0	1.5727E+0	0E+0	0E+0
3.72234823603E+9	4.391E+0	1.5723E+0	0E+0	0E+0
3.722348241688E+9	4.373E+0	1.5728E+0	0E+0	0E+0
3.722348247349E+9	4.379E+0	1.5727E+0	0E+0	0E+0
3.722348252988E+9	4.377E+0	1.5727E+0	0E+0	0E+0
3.722348258638E+9	4.377E+0	1.5728E+0	0E+0	0E+0
3.722348264299E+9	4.374E+0	1.5728E+0	0E+0	0E+0
3.722348269948E+9	4.377E+0	1.5727E+0	0E+0	0E+0
3.7223482756E+9	4.383E+0	1.5725E+0	0E+0	0E+0
3.722348281258E+9	4.376E+0	1.5728E+0	0E+0	0E+0
3.722348286908E+9	4.373E+0	1.5729E+0	0E+0	0E+0
3.722348292568E+9	4.384E+0	1.5725E+0	0E+0	0E+0
3.722348298218E+9	4.375E+0	1.5728E+0	0E+0	0E+0
3.722348303878E+9	4.379E+0	1.5726E+0	0E+0	0E+0
3.72234830954E+9	4.376E+0	1.5728E+0	0E+0	0E+0
3.722348315189E+9	4.365E+0	1.5731E+0	0E+0	0E+0
3.722348320838E+9	4.389E+0	1.5723E+0	0E+0	0E+0
3.7223483265E+9	4.369E+0	1.573E+0	0E+0	0E+0
3.722348332149E+9	4.374E+0	1.5728E+0	0E+0	0E+0
3.722348337188E+9	4.367E+0	1.5731E+0	0E+0	0E+0
3.722348342448E+9	4.364E+0	1.5731E+0	0E+0	0E+0
3.722348348099E+9	4.368E+0	1.573E+0	0E+0	0E+0
3.722348353789E+9	4.348E+0	1.5736E+0	0E+0	0E+0
3.722348359399E+9	4.369E+0	1.573E+0	0E+0	0E+0
3.722348365059E+9	4.368E+0	1.5729E+0	0E+0	0E+0
3.722348370709E+9	4.361E+0	1.5732E+0	0E+0	0E+0
3.722348376369E+9	4.367E+0	1.5732E+0	0E+0	0E+0
3.722348382018E+9	4.348E+0	1.5737E+0	0E+0	0E+0
3.72234838768E+9	4.367E+0	1.573E+0	0E+0	0E+0
3.722348393319E+9	4.359E+0	1.5733E+0	0E+0	0E+0
3.722348398989E+9	4.362E+0	1.5733E+0	0E+0	0E+0
3.722348404639E+9	4.361E+0	1.5732E+0	0E+0	0E+0
3.722348410289E+9	4.366E+0	1.5731E+0	0E+0	0E+0
3.722348415949E+9	4.361E+0	1.5732E+0	0E+0	0E+0
3.722348421599E+9	4.363E+0	1.5732E+0	0E+0	0E+0
3.722348427249E+9	4.333E+0	1.5741E+0	0E+0	0E+0
3.722348432911E+9	4.974E+0	1.5523E+0	0E+0	0E+0
3.722348438559E+9	3.514E+0	1.5986E+0	0E+0	0E+0
3.722348444221E+9	3.6E+0	1.5963E+0	0E+0	0E+0
3.722348449909E+9	3.607E+0	1.5961E+0	0E+0	0E+0
3.722348455519E+9	3.603E+0	1.5962E+0	0E+0	0E+0
3.72234846119E+9	3.601E+0	1.5963E+0	0E+0	0E+0
3.722348466839E+9	3.612E+0	1.596E+0	0E+0	0E+0
3.722348472489E+9	3.608E+0	1.5961E+0	0E+0	0E+0
3.722348478139E+9	3.606E+0	1.5961E+0	0E+0	0E+0
3.7223484838E+9	3.613E+0	1.5959E+0	0E+0	0E+0
3.722348489449E+9	3.606E+0	1.5961E+0	0E+0	0E+0
3.722348495109E+9	3.599E+0	1.5963E+0	0E+0	0E+0
3.722348500771E+9	3.598E+0	1.5964E+0	0E+0	0E+0
3.722348506459E+9	3.603E+0	1.5962E+0	0E+0	0E+0
3.722348512069E+9	3.607E+0	1.5961E+0	0E+0	0E+0
3.722348517729E+9	3.601E+0	1.5963E+0	0E+0	0E+0
3.722348523369E+9	3.601E+0	1.5963E+0	0E+0	0E+0
3.722348529039E+9	3.61E+0	1.596E+0	0E+0	0E+0
3.72234853469E+9	3.607E+0	1.5961E+0	0E+0	0E+0
3.722348540339E+9	3.604E+0	1.5962E+0	0E+0	0E+0
3.722348545989E+9	3.603E+0	1.5962E+0	0E+0	0E+0
3.722348551651E+9	3.606E+0	1.5961E+0	0E+0	0E+0
3.72234855729E+9	3.608E+0	1.5961E+0	0E+0	0E+0
3.722348562949E+9	3.603E+0	1.5962E+0	0E+0	0E+0
3.7223485686E+9	3.602E+0	1.5962E+0	0E+0	0E+0
3.72234857425E+9	3.604E+0	1.5962E+0	0E+0	0E+0
3.7223485799E+9	3.6E+0	1.5963E+0	0E+0	0E+0
3.72234858557E+9	3.594E+0	1.5965E+0	0E+0	0E+0
3.722348591209E+9	3.597E+0	1.5964E+0	0E+0	0E+0
3.72234859688E+9	3.603E+0	1.5962E+0	0E+0	0E+0
3.722348602529E+9	3.602E+0	1.5962E+0	0E+0	0E+0
3.72234860818E+9	3.597E+0	1.5964E+0	0E+0	0E+0
3.722348613829E+9	3.601E+0	1.5963E+0	0E+0	0E+0
3.722348619489E+9	3.601E+0	1.5963E+0	0E+0	0E+0
3.72234862514E+9	3.6E+0	1.5963E+0	0E+0	0E+0
3.7223486308E+9	3.594E+0	1.5965E+0	0E+0	0E+0
3.722348636449E+9	3.601E+0	1.5963E+0	0E+0	0E+0
3.722348642111E+9	3.591E+0	1.5966E+0	0E+0	0E+0
3.72234864776E+9	3.597E+0	1.5964E+0	0E+0	0E+0
3.72234865341E+9	3.593E+0	1.5965E+0	0E+0	0E+0
3.722348659071E+9	3.6E+0	1.5963E+0	0E+0	0E+0
3.72234866471E+9	3.597E+0	1.5964E+0	0E+0	0E+0
3.722348670371E+9	3.597E+0	1.5964E+0	0E+0	0E+0
3.72234867602E+9	3.587E+0	1.5967E+0	0E+0	0E+0
3.72234868169E+9	3.592E+0	1.5965E+0	0E+0	0E+0
3.722348687331E+9	3.588E+0	1.5966E+0	0E+0	0E+0
3.722348692982E+9	3.595E+0	1.5964E+0	0E+0	0E+0
3.72234869863E+9	3.593E+0	1.5965E+0	0E+0	0E+0
3.7223487043E+9	3.591E+0	1.5966E+0	0E+0	0E+0
3.72234870995E+9	3.589E+0	1.5966E+0	0E+0	0E+0
